Truth,Pred
o,o
r,r
c,c
i,i
n,n
g,g
 , 
a,a
 , 
s,s
m,m
i,i
l,l
e,e
",",","
 , 
s,s
h,h
e,e
 , 
s,s
a,a
i,i
d,d
",",","
-,-
-,-
 , 
“,“
I,I
 , 
d,d
i,i
d,d
 , 
n,n
o,o
t,t
 , 
k,k
n,n
o,o
s,s
u,u
r,r
p,p
r,r
i,i
s,s
e,e
<INS>,c
d,l
 , 
m,m
e,e
 ,<
a,a
 , 
g,g
o,o
o,o
d,d
 , 
d,d
e,e
a,a
l,l
.,<DEL>
 , 
T,T
h,h
e,é
 , 
<INS>,v
w,i
h,h
o,o
l,l
e,e
 , 
p,p
a,a
r,r
t,t
y,y
 , 
h,h
a,a
v,v
e,e
 , 
l,l
e,e
f,f
t,t
 , 
N,N
e,e
t,t
h,h
e,e
r,r
f,f
i,i
e,e
l,l
d,d
 ,i
b,b
y,y
 , 
t,t
h,h
i,i
s,s
 , 
t,t
i,i
m,m
e,e
",",<DEL>
 , 
a,a
n,n
d,d
 ,i
a,a
r,r
e,e
 , 
o,o
n,n
 , 
t,i
h,h
e,é
i,i
r,n
 ,q
w,w
a,a
y,y
<INS>,.
 , 
t,t
o,o
 , 
t,t
o,o
w,w
n,n
;,y
 ,r
a,a
n,n
d,d
 , 
w,w
i,i
t,t
h,h
o,o
u,u
t,t
 , 
a,a
n,n
y,y
 , 
i,i
n,n
t,t
e,ě
n,n
t,t
i,i
o,ó
n,n
 , 
o,o
f,f
 , 
c,c
o,o
m,m
i,i
n,n
g,g
 , 
b,b
a,a
c,c
k,k
 , 
a,a
g,g
a,a
i,i
n,n
.,;
 , 
Y,Y
o,o
u,u
 ,l
s,s
h,h
a,a
l,l
l,l
 , 
h,h
e,e
a,a
r,n
 , 
w,w
h,h
a,a
t,t
 , 
s,s
h,h
e,é
 , 
s,S
a,a
y,y
s,s
.,<DEL>
”,”
 , 
S,S
h,h
e,e
 , 
t,t
h,h
e,e
n,n
 , 
r,r
e,e
a,a
d,d
 , 
t,i
h,h
e,e
 ,r
f,f
i,i
r,r
s,s
t,t
 , 
s,S
e,e
<INS>,r
n,i
t,t
e,e
n,n
c,c
e,e
p,p
o,o
s,s
l,l
o,o
u,u
c,c
h,h
á,á
m,m
e,e
 , 
c,c
i,i
z,z
í,í
 , 
r,r
o,o
z,z
h,h
l,l
a,a
s,s
.,.
 , 
N,N
ě,ě
k,k
t,t
e,e
ř,ř
í,í
 , 
t,t
o,o
 , 
p,p
o,o
u,u
š,š
t,t
ě,ě
j,j
í,i
 , 
n,n
a,a
p,p
l,l
n,n
o,o
.,","
 , 
T,T
o,o
ž,ž
 , 
j,j
e,e
 ,<DEL>
j,j
d,d
u,u
 , 
v,v
a,a
r,r
o,o
v,v
a,a
t,t
.,.
 , 
N,N
u,u
",",","
 , 
d,d
o,o
b,b
ř,ř
e,e
",",","
 , 
ř,ř
e,e
k,k
l,l
 , 
m,m
i,i
s,s
t,t
r,r
.,.
 , 
J,J
s,s
i,i
 , 
h,h
o,o
d,d
n,n
ý,ý
 , 
h,h
o,o
c,c
h,h
.,.
 , 
N,N
a,a
 , 
t,t
e,e
n,n
t,t
o,o
 , 
v,v
ý,ý
j,j
e,e
v,v
 , 
m,m
y,y
s,s
l,l
i,i
l,l
 , 
<INS>, 
S,S
l,l
á,á
v,v
e,e
k,k
",",","
 , 
k,k
d,d
y,y
ž,ž
 , 
l,l
e,e
ž,ž
e,e
l,l
 , 
v,v
 , 
p,p
o,o
s,s
t,t
e,e
l,l
i,i
.,.
 , 
B,R
y,y
l,l
 , 
z,z
a,a
h,h
a,a
n,n
b,b
e,e
n,n
.,.
 , 
S,S
á,á
m,m
 , 
p,p
ř,ř
e,e
d,d
 , 
s,s
e,e
b,b
o,o
u,u
.,.
 , 
J,J
a,a
k,k
ý,ý
 , 
t,t
o,o
 , 
r,r
o,o
z,z
d,d
í,i
l,l
 , 
m,m
e,e
z,z
i,i
 , 
n,n
í,í
m,m
 , 
a,a
 , 
P,P
a,a
v,v
l,l
e,e
m,m
!,l
b,b
e,e
e,e
n,n
 , 
h,h
e,e
r,r
e,e
.,.
 , 
T,T
h,h
e,e
 , 
o,o
f,f
f,f
i,i
c,c
e,e
r,r
s,s
 , 
w,w
i,i
l,l
l,l
 , 
f,f
i,i
n,n
d,d
 , 
w,w
o,a
m,m
e,e
n,m
 ,<DEL>
b,b
e,é
t,t
t,t
e,e
r,r
 , 
w,w
o,o
r,r
t,t
h,h
 , 
t,t
h,h
e,e
i,l
r,r
 , 
n,n
o,o
t,t
i,i
c,c
e,e
.,.
 , 
L,L
e,e
t,t
 , 
u,u
s,s
 ,:
h,h
o,o
p,p
e,e
",",.
 , 
t,t
h,h
e,e
r,r
e,e
f,f
o,o
r,r
e,e
",",","
 , 
t,t
h,h
a,a
t,t
 , 
h,n
e,e
r,r
 , 
b,b
e,e
i,i
n,n
g,g
 , 
t,t
h,h
e,e
r,r
e,é
 , 
<INS>,f
m,n
a,a
y,y
 , 
t,t
e,e
a,a
c,c
h,h
 , 
h,h
e,e
r,r
 ,.
h,n
e,é
r,r
 , 
o,o
w,w
n,n
 , 
i,I
n,n
s,s
i,i
g,g
n,r
i,i
f,f
i,i
c,c
a,a
n,n
c,c
e,e
.,.
 , 
A,A
t,t
 , 
a,a
n,n
y,y
 , 
r,T
a,a
t,t
e,e
",",","
 , 
s,s
h,h
e,e
 , 
c,c
a,a
n,n
n,n
o,o
t,t
 , 
g,g
r,r
o,o
w,w
 , 
<INS>,«
<INS>, 
m,m
a,á
n,n
y,y
 ,'
d,d
e,e
g,g
r,r
e,e
e,ě
s,s
 , 
w,w
o,o
r,r
s,s
e,e
",",","
 , 
w,w
i,i
t,t
h,h
o,o
u,u
t,t
 , 
a,a
u,u
t,t
h,h
o,o
r,r
i,i
z,z
i,i
n,n
g,g
 , 
u,u
s,s
 , 
t,t
o,o
I,I
 , 
w,w
i,e
l,l
l,l
<INS>,l
 , 
n,n
o,o
t,t
 , 
t,t
e,e
l,l
l,l
 , 
y,y
o,o
u,u
 , 
w,w
h,h
a,a
t,t
 , 
i,I
t,t
 , 
i,I
s,s
.,.
 , 
M,M
a,a
k,k
e,e
 , 
h,h
a,a
s,s
t,t
e,e
",",","
 , 
a,a
n,n
d,d
 , 
c,c
o,o
m,m
e,a
 , 
d,d
o,o
w,w
n,n
 , 
t,t
h,h
i,i
s,s
 , 
m,m
o,o
m,m
e,e
n,n
 , 
E,E
l,l
i,i
z,z
a,a
b,b
e,e
t,t
h,h
 , 
a,a
s,s
k,k
e,e
d,d
 , 
q,q
u,u
e,e
s,s
t,t
i,l
o,o
 , 
i,I
n,n
 , 
v,v
a,a
i,i
n,n
;,;
 , 
M,M
a,a
r,r
i,l
a,a
 , 
w,w
o,o
u,u
l,l
d,d
 , 
t,t
e,a
l,l
l,l
 , 
h,h
e,e
r,r
 , 
n,n
o,o
t,t
h,h
i,i
n,n
g,g
 , 
m,m
o,o
r,r
e,a
;,;
 , 
a,a
n,n
d,d
 , 
d,d
o,o
w,w
n,n
 , 
t,t
h,h
e,e
y,y
 , 
r,r
a,a
n,n
 , 
i,I
n,n
t,t
o,o
 , 
t,t
h,h
e,e
 , 
d,d
i,i
n,n
i,i
n,n
g,g
-,-
r,r
o,o
o,o
m,m
 , 
w,w
h,h
i,i
c,c
h,h
 , 
f,f
r,r
o,o
n,n
t,t
 , 
t,t
h,h
e,e
 , 
l,l
a,a
n,n
e,e
",",","
 , 
i,I
n,n
 , 
q,q
u,u
e,e
s,s
t,t
 , 
o,o
f,f
 , 
t,t
h,h
i,i
s,s
 , 
w,w
o,o
n,n
d,d
e,e
r,r
;,;
 , 
i,I
t,t
 , 
w,w
a,a
s,s
 , 
t,t
w,w
o,o
m,m
o,o
n,o
e,z
y,y
 , 
a,a
n,n
d,d
 , 
r,r
a,a
n,n
k,k
 , 
s,s
h,h
e,e
 , 
t,t
h,h
o,o
u,o
g,g
h,h
t,t
 , 
s,s
h,h
e,e
 , 
c,c
o,o
u,u
l,l
d,d
 , 
w,m
i,a
t,m
n,<DEL>
e,e
s,s
s,s
 , 
w,v
i,o
t,t
h,h
o,o
u,u
t,r
 , 
t,t
r,<DEL>
e,e
p,p
i,i
d,d
a,a
t,t
i,i
o,o
n,n
.,<DEL>
 , 
F,F
r,r
o,o
m,m
 , 
t,t
h,h
e,e
 , 
e,e
n,n
t,t
r,r
a,a
n,n
c,c
e,e
 , 
h,h
a,a
l,l
l,l
",",<DEL>
 , 
o,o
f,f
 , 
w,w
<INS>,w
h,h
i,i
c,c
h,h
 , 
M,M
r,r
.,<DEL>
 , 
C,C
o,o
l,l
l,l
i,i
n,n
s,s
 , 
p,p
o,o
i,i
n,n
t,t
e,e
d,d
 , 
o,o
u,m
t,<DEL>
",",<DEL>
 , 
w,w
i,i
t,t
h,h
 , 
a,<DEL>
 ,<DEL>
r,r
a,a
p,p
t,m
u,<DEL>
r,r
o,o
u,w
s,s
<INS>,:
 , 
<INS>, 
a,a
i,i
r,r
",",<DEL>
 , 
t,t
h,h
e,e
 , 
f,f
i,i
n,n
e,e
 , 
p,p
r,r
o,o
p,p
o,o
r,r
t,t
i,i
o,o
n,n
 , 
a,a
n,n
d,d
 , 
f,f
i,i
n,n
i,i
s,s
h,h
e,e
d,d
 , 
o,o
r,r
n,m
a,<DEL>
m,m
e,e
n,n
t,t
s,s
",",","
 , 
t,t
h,h
e,e
y,y
 , 
f,f
o,a
l,l
l,l
o,o
w,w
e,e
d,d
 , 
t,t
h,h
e,e
 , 
<INS>, 
s,s
e,e
r,r
v,v
a,a
n,n
t,t
s,<DEL>
 , 
t,t
h,h
r,r
o,o
u,u
g,g
h,h
 , 
a,a
n,n
t,t
e,e
s,s
k,k
n,n
é,é
 , 
p,p
í,i
s,s
n,n
<INS>,é
ě,.
 , 
z,2
 , 
<INS>,/
 , 
B,B
o,o
j,j
<INS>, 
o,o
v,v
é,é
 , 
p,p
í,í
s,s
n,n
ě,ě
 , 
p,p
a,a
 , 
P,P
r,r
á,á
v,v
ě,ě
 , 
z,z
p,p
í,í
v,v
a,a
l,l
i,i
 , 
r,r
 , 
p,p
í,i
s,s
e,e
<INS>,i
ň,i
.,z
 , 
R,R
y,v
c,c
h,h
l,i
o,o
u,u
",",","
 , 
<INS>, 
d,d
o,o
v,v
á,á
d,d
i,i
v,v
o,o
u,u
.,.
 , 
K,K
a,a
p,p
i,i
 , 
Š,Š
t,t
ě,ě
p,p
á,á
n,n
o,o
v,v
 , 
n,n
á,á
h,h
l,l
e,e
 , 
 , 
o,o
d,d
 , 
s,s
t,t
o,o
l,l
u,u
.,:
 , 
A,A
 , 
j,j
i,i
ž,ž
p,p
o,o
j,j
e,e
d,d
o,o
u,u
",",","
 , 
n,n
ý,ý
b,b
r,r
ž,ž
 , 
a,a
n,n
i,i
 , 
m,m
u,u
 , 
n,n
e,e
p,p
ř,ř
i,i
š,š
l,l
a,a
 , 
p,p
o,o
d,d
o,o
b,b
n,n
á,á
 , 
o,o
t,t
á,á
z,z
 , 
<INS>, 
n,n
a,a
 , 
m,m
y,y
s,s
l,l
.,.
 , 
S,S
t,t
a,a
r,r
š,š
í,í
 , 
p,p
a,a
k,k
 , 
m,m
ě,é
 , 
z,Z
a,a
 , 
z,z
b,b
y,y
t,t
e,e
č,č
n,n
o,o
",",","
 , 
a,a
b,b
y,y
 , 
<INS>,i
m,n
u,u
 , 
t,t
 , 
<INS>, 
s,s
d,d
ě,ě
l,l
o,o
v,v
a,a
l,l
i,i
.,.
 , 
T,T
a,a
k,k
 , 
v,v
y,y
j,j
e,e
l,l
i,i
 , 
n,n
<INS>, 
 , 
l,l
o,o
u,u
p,p
e,e
ž,ž
",",","
 , 
m,m
a,a
j,j
í,í
c,c
e,e
 , 
v,v
 , 
ú,ú
m,m
y,y
s,s
 , 
v,v
y,y
č,č
k,k
a,a
t,t
i,i
 , 
u,u
 , 
c,c
e,e
s,s
t,t
y,y
 , 
a,a
n,m
u,o
p,p
t,c
i,i
a,a
l,l
s,o
",",.
 , 
f,f
i,i
n,n
e,e
 , 
m,m
u,u
s,e
l,d
i,m
n,n
s,<DEL>
",",","
 , 
n,M
e,e
w,w
 , 
<INS>,e
<INS>,n
c,m
a,a
r,r
r,<DEL>
i,<DEL>
a,a
g,n
e,<DEL>
s,<DEL>
",",<DEL>
 , 
a,a
n,n
d,d
<INS>,.
 , 
s,s
e,e
r,r
v,v
a,a
n,n
t,t
s,s
.,.
 , 
S,S
h,h
e,e
 , 
w,w
a,a
s,s
 , 
b,h
u,o
s,s
i,i
l, 
y,‘
 ,<DEL>
s,s
e,e
a,n
r,t
c,d
h,i
i,i
n,a
g,g
 , 
t,t
h,h
r,e
o,o
u,u
g,s
h,h
 , 
t,t
h,h
e,e
 , 
n,p
e,s
i,i
g,c
h,h
b,h
o,o
u,n
r,i
h,h
o,o
o,o
d,d
 , 
f,i
o,o
r,:
 , 
a,a
 , 
p,p
r,r
o,o
p,p
e,e
r,r
 , 
s,s
i,a
t,m
u,<DEL>
a,a
t,t
i,i
o,o
n,n
 , 
f,f
o,a
r,r
 , 
h,h
e,e
r,r
 , 
d,d
a,e
u,n
g,g
h,h
t,o
e,e
r,n
;,<DEL>
 , 
a,a
n,n
d,d
",",.
 , 
w,w
i,e
t,h
h,e
o,o
u,<DEL>
t,t
 , 
k,I
n,n
o,o
<INS>,n
w,c
i,i
n,n
g,a
 , 
o,o
r,o
 , 
<INS>,e
c,v
o,a
n,n
s,t
i, 
d,d
e,o
r,r
i,i
n,a
g,c
 , 
<INS>,x
w,d
h,t
a,a
t,t
 , 
t,t
h,h
e,e
i,i
r,r
 , 
i,i
n,n
<INS>,o
<INS>,a
c,r
o,o
m,<DEL>
e,e
 , 
m,r
i,a
g,s
h,<DEL>
t,t
 , 
b,b
e,e
",",.
 , 
r,t
e,e
j,s
e,<DEL>
c,c
t,t
e,e
d,d
 , 
m,m
a,a
n,n
y,r
 ,<DEL>
a,a
s,s
P,P
e,e
m,m
b,b
e,e
r,r
l,l
e,e
y,y
 , 
m,m
i,i
g,g
h,h
t,t
 , 
b,b
e,e
 , 
s,s
o,o
m,m
e,e
t,t
h,h
i,i
n,n
g,g
!,]
 , 
T,T
h,h
e,e
y,y
 , 
d,d
e,e
s,s
c,c
e,e
n,n
d,d
e,e
d,d
 , 
t,t
h,h
e,e
 , 
h,h
i,i
l,l
l,l
",",.
 , 
c,c
r,r
o,o
s,s
s,s
e,e
d,d
 , 
t,t
h,h
e,e
<INS>,;
 , 
<INS>, 
b,b
r,r
i,i
d,d
g,g
e,e
",",","
 , 
a,a
n,n
d,d
 , 
d,d
r,r
o,o
v,v
e,e
 , 
t,t
o,o
 ,<DEL>
t,t
h,h
e,e
 , 
d,d
o,o
o,o
r,r
;,;
 , 
a,a
n,n
d,d
",",","
 , 
w,w
h,h
i,i
l,l
e,e
 , 
<INS>, 
e,e
x,x
a,a
m,m
i,i
n,n
i,i
n,n
g,g
 , 
t,t
h,h
e,e
 , 
n,n
e,e
a,a
r,r
e,e
r,r
 , 
a,a
s,s
p,p
e,e
c,c
t,t
 , 
o,o
f,f
 , 
t,t
h,h
e,e
 , 
h,h
o,o
u,u
s,s
e,e
",",","
 , 
a,a
l,l
l,l
<INS>, 
 , 
h,h
e,e
r,r
 , 
a,a
p,p
p,p
r,r
e,e
h,h
e,e
n,n
s,s
i,i
o,o
n,n
 , 
o,o
f,f
 , 
m,m
e,e
e,e
t,t
i,i
n,n
g,g
 , 
i,i
t,t
s,s
 , 
o,o
w,w
n,n
e,e
r,r
h,h
a,a
s,s
 , 
k,k
n,n
o,o
w,w
n,n
 , 
h,h
i,i
m,m
 , 
o,o
n,n
l,l
y,y
 , 
a,a
 , 
f,l
o,o
r,r
t,t
n,n
i,i
g,g
h,h
t,t
.,.
 , 
S,S
h,h
e,e
 , 
d,d
a,a
n,n
c,c
e,a
d,d
 , 
f,f
o,o
u,u
r,r
 , 
d,d
a,a
n,n
c,c
e,e
s,s
 , 
w,w
i,i
t,t
h,h
 , 
h,h
i,i
m,m
 , 
a,a
t,l
 , 
M,M
e,e
r,r
y,y
t,t
o,o
n,n
;,","
 , 
s,s
h,h
e,e
 , 
s,s
a,a
w,w
 , 
h,h
i,i
m,m
 , 
o,o
n,n
e,e
 , 
m,m
o,o
r,r
n,n
i,i
n,n
g,g
 , 
a,a
t,l
 , 
h,h
i,i
s,s
 , 
o,o
w,w
n,n
 , 
h,h
o,o
u,u
s,s
e,e
",",<DEL>
 , 
a,a
n,n
d,d
 , 
h,h
a,a
s,s
 , 
s,s
i,i
n,n
c,c
e,e
 , 
d,d
i,i
n,n
e,e
d,d
 , 
i,i
n,n
 , 
c,c
o,o
m,m
p,p
a,a
n,n
y,y
 , 
w,w
i,i
t,t
h,h
 , 
h,h
i,i
m,m
 , 
f,f
o,o
u,u
r,r
 , 
t,t
i,i
m,m
e,e
s,s
.,<DEL>
 , 
T,T
h,h
i,i
s,s
 , 
i,i
s,s
 , 
n,n
o,o
t,t
 , 
q,q
u,u
i,i
t,l
e,e
 , 
e,e
n,n
o,o
u,u
g,g
h,h
 , 
t,l
o,o
 , 
m,m
a,a
k,k
e,e
 , 
h,h
e,e
r,r
 , 
u,u
n,n
d,d
e,e
r,r
s,s
t,t
a,a
n,n
d,d
 , 
h,h
i,i
s,s
z,z
v,v
ě,ě
d,d
a,a
v,v
o,o
s,s
t,t
í,i
.,.
 , 
D,D
á,á
v,v
n,n
o,o
 , 
j,j
s,s
e,e
m,m
 , 
j,J
i,i
ž,<DEL>
 , 
o,o
 , 
n,n
ě,ě
m,m
 , 
s,s
l,l
ý,ý
c,c
h,h
a,a
l,l
 , 
p,p
r,r
a,a
v,v
é,é
 , 
d,d
i,i
v,v
y,y
.,.
 , 
B,B
y,y
l,l
 , 
t,t
o,o
 , 
z,z
l,l
o,o
s,s
y,y
n,n
",",.
 , 
j,j
a,a
k,k
ý,ý
c,c
h,h
 , 
j,j
e,e
 , 
m,m
á,á
l,l
o,o
",",","
 , 
v,v
r,r
a,a
ž,ž
d,d
í,í
c,c
í,í
 , 
s,s
 , 
c,c
h,h
l,l
a,a
d,d
n,n
o,o
u,u
 , 
m,m
y,y
s,s
l,l
í,i
 ,<DEL>
s,s
t,t
a,a
r,r
c,c
e,e
 ,<DEL>
i,i
 , 
d,d
ě,ě
t,t
i,i
",",","
 , 
Č,C
l,l
o,o
v,v
ě,é
k,l
 ,c
s,s
 , 
o,o
h,h
r,r
o,o
m,m
n,n
o,o
u,u
 , 
s,s
i,i
l,l
o,o
u,n
 , 
v,v
ů,ů
l,l
e,e
 , 
a,a
 , 
s,s
 , 
h,h
r,r
d,d
ý,ý
m,m
 , 
v,v
ě,ě
d,d
o,o
m,m
í,í
m,m
 , 
s,a
v,v
é,é
 , 
s,s
í,í
l,l
y,y
.,<DEL>
 , 
P,P
ř,ř
i,i
z,z
n,n
a,a
l,l
 , 
s,s
e,e
 , 
k,k
e,e
 , 
m,m
n,n
o,o
h,h
ý,ý
m,m
 , 
v,v
r,r
a,a
ž,ž
d,d
á,á
m,m
 , 
a,a
 , 
b,b
y,y
l,l
 , 
o,o
d,d
s,s
o,o
u,u
z,z
e,e
n,n
 , 
k,k
 ,<DEL>
t,t
r,r
e,e
s,s
t,t
e,e
o,o
h,h
o,o
l,l
e,e
n,n
ý,ý
",",","
 , 
z,z
n,n
a,a
m,m
e,e
n,n
a,a
n,n
ý,ý
",",","
 , 
ř,ř
e,e
t,t
ě,ě
z,z
e,e
c,c
h,h
 , 
a,a
 , 
k,k
 ,<DEL>
t,t
o,o
m,m
u,u
 , 
u,u
 ,<DEL>
s,s
 , 
d,d
o,o
m,m
a,a
",",","
 , 
v,v
e,e
 , 
s,s
v,v
é,é
m,m
 , 
ž,ž
a,a
l,l
á,á
ř,ř
 , 
h,h
n,n
í,í
z,z
d,d
ě,ě
",",","
 , 
p,p
ř,ř
e,e
s,s
 , 
j,j
e,e
h,h
o,o
ž,ž
 , 
p,p
r,r
 , 
n,n
i,i
k,k
d,d
o,o
 , 
n,n
e,e
p,p
ř,ř
e,e
s,s
t,t
u,u
p,p
u,u
j,j
e,e
",",","
 , 
v,v
n,n
u,u
c,c
o,o
v,v
a,a
l,l
 , 
j,j
i,i
m,m
 , 
ú,ú
c,c
t,t
u,u
 , 
j,j
i,i
s,s
 , 
d,d
r,r
u,u
h,h
u,u
.,.
 , 
N,N
a,a
š,š
i,i
 , 
p,p
a,a
k,k
s,s
v,v
é,é
m,m
u,u
 , 
p,p
á,á
n,n
o,o
v,v
i,i
 , 
a,a
 , 
p,p
r,r
 , 
n,n
a,a
š,š
i,i
m,m
 , 
p,p
ř,ř
í,í
š,š
t,t
i,i
p,p
k,k
á,á
ř,ř
ů,ů
m,m
 , 
t,t
ř,ř
i,i
c,c
e,e
t,t
 , 
k,k
o,o
p,p
ě,ě
j,j
e,e
k,k
 , 
s,s
t,t
ř,ř
í,í
b,b
 , 
T,T
r,r
e,e
s,s
t,t
a,a
n,n
c,c
i,i
 , 
s,s
e,e
 , 
c,c
h,h
y,y
s,s
t,t
a,a
 , 
p,p
o,o
v,v
ě,é
s,s
i,i
t,t
i,i
.,.
 , 
T,T
o,o
 , 
s,s
e,e
 , 
d,d
ě,é
l,l
o,o
 , 
v,v
e,e
l,l
m,m
i,i
 , 
p,p
o,o
h,h
o,o
d,d
l,l
n,n
ě,ě
;,;
 , 
k,k
ů,ů
 , 
s,s
t,t
á,á
h,h
l,l
i,i
 , 
a,a
 , 
t,t
r,r
u,u
p,p
 , 
h,h
o,o
d,d
i,i
l,l
i,i
 , 
 , 
v,v
e,e
l,l
i,i
k,k
é,é
 , 
a,a
 , 
h,h
l,l
u,u
b,b
o,o
k,k
é,é
 , 
j,j
á,á
a,a
b,b
y,y
c,c
h,h
o,o
m,m
 , 
i,i
 , 
v,v
 , 
z,z
a,a
v,v
r,r
ž,ž
e,e
n,n
ý,ý
c,c
 , 
z,z
m,m
r,r
z,z
a,a
č,č
e,e
n,n
ý,ý
c,c
h,h
 , 
b,b
y,y
t,t
o,o
s,s
t,t
e,e
c,c
h,h
 , 
d,d
o,o
v,v
e,e
d,d
l,l
i,i
 , 
s,s
p,p
a,a
t,t
ř,ř
o,o
v,v
a,a
t,t
i,i
 , 
a,a
 , 
m,m
i,i
l,l
o,o
v,v
a,a
t,t
i,i
 , 
s,s
v,v
é,é
 , 
b,b
r,r
a,a
t,t
r,r
y,y
.,.
 , 
S,S
p,p
i,i
s,s
y,y
 , 
D,D
o,o
s,s
t,t
o,o
j,j
e,e
v,v
s,s
k,k
é,é
h,h
o,o
 , 
n,n
e,e
j,j
s,s
o,o
u,u
 , 
o,o
v,v
š,š
e,e
m,m
 , 
b,b
e,e
z,z
v,v
a,a
d,d
n,n
é,é
 , 
H,H
l,l
a,a
v,v
n,n
í,í
m,m
 , 
j,j
e,e
j,j
i,i
c,c
h,h
 , 
n,n
e,e
d,d
o,o
s,s
t,t
a,a
t,t
k,k
e,e
m,m
 , 
j,j
e,e
s,s
t,t
 , 
s,s
p,p
ě,ě
c,c
 , 
s,s
e,e
 , 
k,k
t,t
e,e
r,r
ý,ý
m,m
 , 
b,b
y,y
l,l
y,y
 , 
t,t
v,v
o,o
ř,ř
e,e
n,n
 , 
D,D
o,o
s,s
t,t
o,o
j,j
e,e
v,v
s,s
k,k
ý,ý
 , 
p,p
s,s
a,a
l,l
 , 
p,p
r,r
o,o
m,m
o,o
s,s
t,t
 ,h
u,u
n,r
w,o
i,d
l,l
l,<DEL>
i,i
n,h
g,e
l,l
y,y
.,<DEL>
 , 
I,l
 ,<DEL>
a,a
m,m
<INS>,a
 , 
s,s
o,o
r,m
r,m
y,y
 ,a
t,<DEL>
o,<DEL>
 , 
h,h
a,a
<INS>, 
v,v
e,o
 , 
o,a
c,d
c, 
a,e
s,s
i,<DEL>
o,o
n,n
e,e
<INS>,:
 , 
p,p
a,a
i,a
n,n
 ,d
t,<DEL>
o,o
 ,l
a,a
n,n
y,v
o,o
n,u
e,o
.,s
 ,l
I,o
t,<DEL>
 ,<DEL>
h,h
a,a
s,s
 , 
<INS>,[
b,b
e,e
e,o
n,m
 ,a
m,v
o,o
s,s
t,t
 ,r
u,u
n,n
c,t
o,o
n,n
s,s
c,m
i,<DEL>
o,o
u,u
s,s
l,l
 , 
d,d
<INS>,d
o,i
n,i
e,e
",",b
 , 
h,h
o,o
w,w
e,e
v,v
e,e
r,w
",",a
 ,i
a,i
n,<DEL>
d,d
 ,s
I,b
 ,<DEL>
h,h
o,o
 , 
w,w
i,i
l,l
l,l
 , 
b,b
e,e
 , 
o,a
f,t
 ,i
s,c
h,H
o,e
r,i
t,t
<INS>,t
<INS>,o
 , 
<INS>,o
<INS>,J
<INS>, 
<INS>,|
<INS>,!
<INS>, 
d,d
u,u
<INS>,n
r,r
a,<DEL>
t,t
i,i
o,č
n,n
<INS>,n
.,?
 , 
T,F
h,h
e,e
 , 
f,f
e,o
e,c
l,k
i,i
n,n
g,e
s,s
 , 
w,w
h,h
i,i
c,d
h,l
 ,o
y,n
o,o
<INS>,i
u,i
 , 
t,1
e,¢
l,H
l,a
 ,n
m,<DEL>
e,e
 ,l
h,h
a,a
v,t
e,e
w,w
a,a
s,s
 , 
v,v
e,e
r,r
y,y
 , 
w,w
r,r
o,o
n,n
g,g
 , 
i,i
n,n
 , 
s,s
i,i
n,n
g,g
l,l
i,i
n,n
g,g
 , 
m,m
e,e
 , 
o,o
u,u
t,t
 , 
a,a
s,s
 , 
s,s
h,h
e,é
 , 
d,d
i,i
d,d
;,;
 , 
I,I
 , 
c,c
a,a
n,n
 , 
s,s
a,a
f,f
e,e
l,l
y,y
 , 
s,s
a,a
y,y
",",","
 , 
t,t
h,h
a,a
t,t
 , 
e,e
v,v
e,e
r,r
y,y
 , 
a,a
d,d
v,v
a,a
n,n
c,c
e,e
 , 
t,t
o,o
 , 
i,i
n,n
t,t
i,i
m,m
a,a
c,c
y,y
 , 
b,b
e,e
g,g
a,a
n,n
 , 
o,o
n,n
 , 
h,h
e,e
r,r
 , 
s,s
i,i
d,d
e,e
.,.
 , 
B,B
u,u
t,t
 , 
I,I
 , 
p,p
i,i
t,t
y,y
 , 
h,h
e,e
r,r
",",","
 , 
b,b
e,e
c,c
a,a
u,u
s,s
e,e
 , 
s,s
h,h
e,e
 , 
m,m
u,u
s,s
t,t
 , 
f,f
e,e
e,e
l,l
 , 
t,t
h,h
a,a
t,t
 , 
s,s
h,h
e,e
 , 
h,h
a,a
s,s
 , 
b,b
e,e
e,e
n,n
 , 
a,a
c,c
t,t
i,i
n,n
g,g
 , 
w,w
r,r
o,o
n,n
g,g
",",","
 , 
a,a
n,n
d,d
 , 
b,b
e,e
c,c
a,a
u,u
s,s
e,e
 , 
I,L
 ,<DEL>
a,a
m,m
 , 
v,v
e,e
r,r
y,y
 , 
s,s
u,u
r,r
e,e
 , 
t,t
h,h
a,a
t,t
 , 
a,a
n,n
x,x
i,i
e,e
t,t
y,y
h,h
e,e
r,r
s,s
e,e
l,l
f,f
 , 
a,a
t,t
 , 
l,l
a,a
s,s
t,t
 , 
w,w
i,i
t,t
h,h
i,i
n,n
 , 
v,V
i,i
e,e
w,w
 , 
o,o
f,f
 , 
t,t
h,h
e,e
 , 
h,h
o,o
u,u
s,s
e,e
",",","
 , 
w,w
i,i
t,t
 , 
w,w
e,e
a,a
r,r
y,y
 , 
a,a
n,n
c,c
l,l
e,e
s,s
",",","
 , 
d,d
i,i
r,r
t,t
y,y
 , 
s,s
t,t
o,o
c,c
k,k
i,i
n,n
g,g
s,s
",",","
 , 
a,a
n,n
d,d
 , 
a,a
 , 
f,f
a,a
c,c
e,e
 , 
g,g
l,l
o,o
