Truth,Pred
r,r
s,s
t,t
o,o
o,o
d,d
.,.
”,<DEL>
 , 
W,W
i,i
c,c
k,k
h,h
a,a
m,m
’,<DEL>
s,<DEL>
 , 
a,a
l,l
a,a
r,r
m,m
 , 
n,n
o,o
w,w
s,s
e,e
 , 
S,S
e,e
m,m
e,e
l,l
a,a
 , 
p,p
ř,ř
e,e
v,v
l,l
e,e
k,k
l,l
 , 
d,d
o,o
 , 
s,s
v,v
é,é
h,h
o,o
 , 
p,p
r,r
á,á
d,d
l,l
a,a
",",_
 , 
p,p
o,o
s,s
n,n
í,í
d,d
a,a
l,l
",",","
 , 
p,p
o,o
d,d
ě,ě
k,k
o,o
v,v
a,a
l,l
 , 
z,z
a,a
 , 
p,p
o,o
h,h
o,o
š,š
t,t
ě,ě
n,n
í,í
 , 
a,<DEL>
 ,<DEL>
v,v
y,y
d,d
a,a
l,l
 , 
s,s
e,e
 , 
n,n
a,a
 , 
d,d
a,a
l,l
š,š
í,í
 , 
c,c
e,e
s,s
t,t
u,u
.,.
 , 
D,D
é,é
š,š
ť,ť
 , 
z,z
a,a
t,t
í,í
m,m
 , 
u,u
s,s
t,t
a,a
l,l
.,.
 , 
J,J
e,e
h,h
o,o
 , 
n,n
á,á
v,v
š,š
t,t
ě,ě
v,v
a,a
 , 
b,b
y,y
l,l
a,a
 , 
p,p
r,r
v,v
n,n
í,í
 , 
t,t
o,o
h,h
o,o
 , 
d,d
r,r
u,u
h,h
u,u
",",","
 , 
a,a
l,l
e,e
 , 
p,p
a,a
k,k
 , 
p,p
ř,ř
i,i
c,c
h,h
á,á
z,z
e,e
l,l
i,i
 , 
k,k
 , 
Č,Č
e,e
r,r
m,<DEL>
á,á
k,k
ů,ů
m,m
 , 
d,d
a,a
l,l
š,š
í,í
 , 
a,a
 , 
d,d
a,a
l,l
š,š
í,í
 , 
u,u
p,p
r,r
c,c
h,h
l,l
í,í
c,c
i,i
<INS>, 
.,.
 , 
B,B
y,y
l,l
i,i
 , 
t,t
o,o
 , 
l,l
i,i
d,d
é,é
",",<DEL>
 , 
k,k
t,t
e,e
ř,ř
í,í
 , 
u,u
n,n
i,i
k,k
a,a
l,l
i,i
 , 
z,z
e,e
 , 
s,s
p,p
á,á
r,r
ů,ů
r,r
á,á
n,n
o,o
 , 
k,k
 , 
m,m
y,y
t,t
í,í
",",","
 , 
a,<DEL>
 ,<DEL>
m,m
e,e
z,z
i,i
 , 
d,d
n,n
e,e
m,m
 , 
k,k
 ,<DEL>
p,p
i,i
t,t
í,í
.,.
 , 
P,P
r,r
o,o
 , 
č,č
e,e
r,r
p,p
á,á
k,k
",",","
 , 
j,j
e,e
n,n
ž,ž
 , 
b,b
y,y
l,l
 , 
j,j
e,e
d,d
i,i
n,n
ý,ý
 , 
p,p
r,r
o,o
 , 
v,v
š,š
e,e
c,c
h,h
n,n
y,y
",",<DEL>
 , 
v,v
z,z
n,n
i,i
k,k
l,l
a,a
 , 
i,i
h,h
n,n
e,e
d,d
 , 
h,h
á,á
d,d
k,k
a,a
:,:
 , 
„,<DEL>
K,K
a,a
m,m
 , 
l,l
e,e
z,z
e,e
š,š
",",","
 , 
z,z
j,j
í,í
z,z
v,v
e,e
n,n
á,á
 , 
p,p
a,a
l,l
i,i
c,c
e,e
!,l
"""",""""
 , 
b,b
r,r
u,u
č,č
e,e
l,l
 , 
j,j
a,a
k,k
ý,ý
s,s
i,i
 , 
m,m
r,r
z,z
u,u
t,t
ý,ý
",",<DEL>
 , 
v,v
e,e
l,l
i,i
k,k
ý,ý
<INS>, 
",",","
 , 
h,h
u,u
b,b
e,e
n,n
ý,ý
 , 
a,<DEL>
 ,<DEL>
s,s
n,n
ě,ě
d,d
ý,ý
 , 
t,t
r,r
e,e
s,s
t,t
a,a
n,n
e,e
c,c
",",<DEL>
 , 
s,<DEL>
 ,<DEL>
d,d
i,i
v,v
n,n
ě,é
 , 
v,V
y,y
p,p
o,o
u,u
k,k
l,l
ý,y
m,m
i,i
 , 
n,n
e,e
r,r
o,o
v,v
n,n
o,o
s,s
t,t
m,m
i,i
 , 
n,n
a,a
 , 
o,o
h,h
o,o
l,l
e,e
n,n
é,é
 , 
l,l
e,e
b,b
c,c
e,e
",",","
 , 
o,o
d,d
s,s
t,t
r,r
k,k
u,u
j,j
e,e
y,v
o,o
u,u
 , 
h,h
a,a
v,v
e,e
 , 
o,o
r,r
d,d
e,e
r,r
e,e
d,d
 , 
a,<DEL>
 ,<DEL>
g,g
o,o
o,o
d,d
 , 
d,d
i,i
n,n
n,n
e,e
r,r
 , 
t,t
o,o
-,=
d,<DEL>
a,<DEL>
y,<DEL>
",",<DEL>
 , 
b,b
e,e
c,c
a,a
u,u
s,s
e,e
 , 
 ,<DEL>
h,h
a,a
v,v
e,e
 , 
r,r
e,e
a,a
s,s
o,o
n,n
 , 
t,<DEL>
o,<DEL>
 ,<DEL>
e,e
x,x
p,p
e,e
c,c
t,t
 , 
a,a
 ,<DEL>
a,<DEL>
d,d
d,d
i,i
t,t
i,i
o,o
n,n
 , 
t,t
o,o
 , 
o,o
u,u
r,r
 , 
f,f
a,a
m,n
i,i
l,l
y,y
 , 
p,p
a,a
r,r
t,t
y,y
.,<DEL>
”,<DEL>
 , 
“,""""
W,W
h,h
o,o
 , 
d,d
o,o
 , 
y,Y
o,o
u,u
 , 
m,m
e,e
a,a
 , 
m,M
y,y
 , 
d,d
e,e
a,a
r,r
?,?
 , 
I,<DEL>
 ,<DEL>
k,k
n,n
o,o
w,w
 , 
o,0
f,f
 , 
n,n
o,o
b,p
o,o
 , 
t,c
h,h
a,a
t,t
 , 
i,i
s,s
 , 
c,c
o,o
m,m
i,i
n,n
g,g
",",","
 , 
I,<DEL>
 ,<DEL>
a,a
m,m
 , 
s,s
u,u
r,r
e,e
",",","
 , 
u,u
n,n
l,l
e,e
s,s
s,s
 , 
C,O
h,h
a,a
r,r
l,l
o,o
t,r
t,t
e,e
 , 
L,L
u,u
c,c
a,a
s,s
 , 
s,s
h,h
o,o
u,u
l,l
d,d
 , 
h,h
a,a
p,p
p,p
e,e
n,n
 , 
t,<DEL>
o,<DEL>
 ,<DEL>
c,c
a,a
l,l
l,l
 , 
i,i
n,n
;,;
 , 
a,a
n,n
d,d
 , 
I,<DEL>
 ,<DEL>
h,h
o,o
p,p
e,e
 , 
m,m
y,y
<INS>, 
<INS>,d
<INS>,a
<INS>,y
<INS>, 
<INS>,","
a,<DEL>
 ,<DEL>
z,z
n,n
o,o
v,v
u,u
 , 
s,s
i,i
 , 
u,u
v,v
ě,ě
d,d
o,o
m,m
i,i
l,l
",",","
 , 
j,j
a,a
k,k
 , 
j,j
e,e
 , 
m,m
u,u
 , 
b,b
l,l
í,í
z,z
k,k
á,á
 , 
a,<DEL>
 ,<DEL>
d,d
r,r
a,a
h,h
á,á
.,.
 , 
O,O
d,d
 , 
t,t
o,o
h,h
o,o
t,t
o,o
 , 
v,v
e,e
č,č
e,e
r,r
a,a
 , 
S,S
l,l
á,á
v,v
e,e
k,k
 , 
m,m
y,y
s,s
l,l
i,i
l,l
 , 
j,j
e,e
n,n
 , 
n,n
a,a
 , 
t,t
o,o
",",","
 ,<DEL>
j,j
a,a
k,k
 , 
b,b
y,y
 , 
s,<DEL>
i,<DEL>
 ,<DEL>
o,o
p,p
a,a
t,t
ř,ř
i,i
l,l
 , 
z,z
b,b
r,r
a,a
ň,ň
.,_
 , 
P,P
ř,ř
í,í
l,l
e,e
ž,ž
i,i
t,t
o,o
s,s
t,t
 , 
s,s
e,e
 , 
m,m
u,u
 , 
n,n
a,a
s,s
k,k
y,y
t,t
l,l
a,a
 , 
a,a
ž,ž
 , 
n,n
a,a
 , 
z,z
a,a
č,č
á,á
t,t
k,k
u,u
 , 
č,č
e,e
r,r
v,v
e,e
n,n
c,c
e,e
.,.
 , 
B,B
y,y
l,l
 , 
p,p
ř,ř
e,e
k,k
r,r
á,á
s,s
n,n
ý,ý
 , 
d,d
e,e
n,n
",",_
 , 
n,n
a,a
 , 
o,o
b,b
l,l
o,o
z,z
e,e
 , 
n,n
e,e
b,b
y,y
l,l
o,o
 , 
a,a
n,n
i,i
 , 
m,m
r,r
á,á
č,č
k,k
u,u
.,.
 , 
P,P
o,o
n,n
ě,ě
v,v
a,a
d,d
ž,ž
 , 
n,n
e,e
m,m
ě,ě
l,l
m,m
n,n
o,o
z,z
í,í
",",","
 , 
k,k
t,t
e,e
ř,ř
í,í
 , 
j,j
e,e
d,d
í,i
 , 
z,z
v,v
l,l
á,a
š,š
ť,ť
",",<DEL>
 , 
a,<DEL>
 ,<DEL>
p,p
ř,ř
e,e
c,c
e,e
 , 
š,š
l,l
i,i
.,.
 , 
P,P
r,r
o,o
t,t
o,o
 , 
j,j
s,s
m,m
e,e
 , 
i,I
 ,<DEL>
m,<DEL>
y,y
 , 
m,m
ě,é
l,l
i,i
 , 
j,j
í,í
t,t
i,i
.,.
.,.
.,<DEL>
 , 
j,j
a,a
k,k
o,o
 , 
s,s
o,o
u,u
d,d
r,i
u,u
z,z
i,i
.,.
"""",<DEL>
 , 
„,I
T,<DEL>
a,a
k,k
., 
.,.
.,.
 , 
a,<DEL>
 ,<DEL>
c,<DEL>
o,<DEL>
 ,<DEL>
p,<DEL>
a,<DEL>
k,<DEL>
 ,<DEL>
j,j
s,s
t,t
e,e
 , 
v,T
y,y
 , 
n,n
á,a
š,š
 , 
s,s
o,o
u,u
d,d
r,r
u,u
h,h
?,?
"""",""""
 , 
o,o
t,t
á,a
z,z
a,a
l,l
 , 
s,s
e,e
 , 
m,m
n,n
e,e
 , 
z,z
a,a
r,r
a,a
ž,ž
e,e
n,n
ě,ě
.,_
 , 
P,P
o,o
h,h
l,l
é,e
d,d
l,l
 , 
j,j
s,s
e,e
m,m
 , 
r,r
y,y
c,c
h,h
l,l
e,e
 , 
n,n
a,á
 , 
n,n
ě,ě
h,h
o,o
;,;
 , 
P,P
e,e
t,t
r,r
o,o
v,v
 , 
m,m
n,n
e,e
 , 
o,o
p,p
r,r
a,a
v,v
d,d
u,u
 , 
n,n
e,e
c,c
h,h
á,a
p,p
a,a
l,l
",",","
 , 
n,n
e,e
c,c
h,h
á,a
p,p
a,a
l,l
",",","
 , 
n,n
a,a
 , 
č,č
e,e
m,m
 , 
m,m
n,n
ě,ě
 , 
z,z
á,á
l,l
e,e
ž,ž
í,í
.,.
 , 
A,A
l,l
e,e
 , 
z,z
a,a
t,t
o,o
<INS>, 
<INS>,p
<INS>,a
<INS>,k
l,l
a,a
d,d
i,i
e,e
s,s
",",","
 , 
s,s
t,t
o,o
p,p
p,p
i,i
n,n
g,g
 , 
i,i
n,n
 , 
a,a
 , 
l,l
o,o
w,w
 , 
p,p
h,h
a,a
e,e
t,t
o,o
n,n
 , 
a,a
t,t
 , 
t,t
h,h
e,e
 , 
g,g
a,a
r,r
d,d
e,e
n,n
 , 
g,g
a,a
t,t
e,e
.,<DEL>
 , 
“,'
A,A
n,n
d,d
 , 
i,i
s,s
 , 
t,<DEL>
h,<DEL>
i,<DEL>
s,<DEL>
 ,<DEL>
a,a
l,l
l,l
?,?
”,""""
 , 
c,c
r,r
i,i
e,e
d,d
 , 
E,E
l,l
i,i
z,z
a,a
b,b
e,e
t,t
h,h
.,.
 , 
“,<DEL>
I,<DEL>
 ,<DEL>
e,e
x,x
p,p
e,e
c,c
t,t
e,e
d,d
 , 
a,a
t,t
 , 
l,l
e,e
a,a
s,s
t,t
 , 
t,t
h,h
a,a
t,t
 , 
t,<DEL>
h,<DEL>
e,<DEL>
 ,<DEL>
p,p
i,i
g,g
s,s
 , 
w,w
e,e
r,r
e,e
 , 
g,I
o,<DEL>
t,<DEL>
 ,<DEL>
i,<DEL>
n,n
t,t
o,o
 , 
t,t
h,h
e,e
 , 
g,g
a,a
r,r
d,d
e,e
n,n
",",<DEL>
 , 
a,a
n,n
d,d
 , 
h,h
e,e
r,r
e,e
 , 
i,i
s,s
 , 
n,n
o,o
t,t
h,h
i,i
n,n
g,g
 , 
b,b
u,u
t,t
 , 
L,L
a,a
d,d
y,y
 , 
C,C
a,a
t,t
h,h
e,e
r,r
i,i
n,n
e,e
 , 
a,a
n,n
d,d
 , 
h,h
e,e
r,r
 , 
d,d
a,a
u,u
g,g
h,h
t,t
e,e
r,r
!,!
”,""""
 , 
“,""""
L,L
a,a
!,!
 , 
m,m
y,y
 , 
d,d
e,e
a,a
r,r
<INS>,;
<INS>, 
<INS>,t
<INS>,h
<INS>,i
<INS>,s
<INS>, 
<INS>,t
<INS>,h
<INS>,e
<INS>, 
<INS>,g
",",o
”,t
a,a
s,s
s,s
u,u
m,m
e,e
 , 
t,t
h,h
e,e
 , 
c,c
h,h
a,a
r,r
a,a
c,c
t,t
e,e
r,r
 , 
o,o
f,f
 , 
n,n
e,e
e,e
d,d
l,l
e,e
s,s
s,s
 , 
p,p
r,r
e,e
c,c
i,i
p,p
i,i
t,t
a,a
n,n
c,c
e,e
 , 
m,m
e,e
r,r
e,e
l,l
y,y
 , 
t,t
o,o
 , 
s,s
h,h
o,o
w,w
 , 
o,o
f,f
f,f
 , 
b,b
e,e
f,f
o,o
r,r
e,e
 , 
t,t
h,h
e,e
 , 
l,l
a,a
d,d
i,i
e,e
s,s
.,<DEL>
”,<DEL>
 , 
“,<DEL>
I,<DEL>
 ,<DEL>
d,d
a,a
r,r
e,e
s,s
a,a
y,y
 , 
y,y
o,o
u,u
 , 
b,b
e,e
l,l
i,i
e,e
v,v
e,e
d,d
 , 
i,i
t,t
;,;
 , 
b,b
u,u
t,t
 ,<DEL>
I,<DEL>
 , 
a,a
m,m
 , 
b,b
y,y
 , 
n,n
o,o
 , 
m,m
e,e
a,a
n,n
s,s
 , 
c,c
o,o
n,n
v,v
i,i
n,n
c,c
e,e
d,d
 , 
t,t
h,h
a,a
t,t
 , 
y,y
o,o
u,u
 , 
w,w
o,o
u,u
l,l
d,d
 , 
b,b
e,e
 , 
g,g
o,o
n,n
e,e
 , 
w,w
i,i
t,t
h,h
 , 
s,s
u,u
c,c
h,h
 , 
c,c
e,e
l,l
e,e
r,r
i,i
t,t
y,y
.,.
 , 
Y,Y
o,o
u,u
r,r
 , 
c,c
o,o
n,n
d,d
u,u
c,c
t,t
 , 
w,w
o,o
u,u
l,l
d,d
 , 
b,b
e,e
 , 
q,q
u,u
i,i
t,t
e,e
 , 
a,a
s,s
 , 
d,d
e,e
p,p
e,e
n,n
d,d
e,e
n,n
t,t
 , 
o,o
n,n
 , 
c,c
h,h
a,a
n,n
c,c
e,e
 , 
a,a
s,s
a,a
f,f
f,l
e,e
c,c
t,t
i,i
o,o
n,n
s,s
 , 
h,h
a,a
d,d
 , 
b,b
e,e
e,e
n,n
 , 
c,c
o,o
n,n
t,i
i,i
n,n
u,u
a,a
l,l
l,l
y,y
 , 
f,f
l,i
u,u
c,c
t,t
u,u
a,a
t,t
i,i
n,n
g,g
",",<DEL>
 , 
b,b
u,u
t,t
 , 
n,n
e,e
v,v
e,e
r,r
 , 
w,w
i,i
t,t
h,h
o,o
u,u
t,t
 ,<DEL>
a,a
n,n
 , 
o,o
b,b
j,j
e,e
c,c
t,t
.,<DEL>
 , 
T,T
h,h
e,e
 , 
m,m
i,i
s,s
c,c
h,h
i,l
e,e
f,f
 , 
o,o
f,f
 , 
n,n
e,e
g,g
l,l
e,e
c,c
t,t
 , 
a,a
n,n
d,d
 , 
m,m
i,i
s,s
t,t
a,a
k,k
e,e
n,n
 , 
i,i
n,n
d,d
u,u
l,l
g,g
e,e
n,n
c,c
e,e
 , 
t,t
o,o
w,w
a,a
r,r
d,d
s,s
 , 
s,s
u,u
c,c
h,h
 , 
a,<DEL>
 ,<DEL>
g,g
i,i
r,r
l,i
-,-
-,<DEL>
o,o
h,h
!,l
 , 
h,h
o,o
w,w
 , 
a,a
c,c
u,u
t,t
e,e
l,l
y,y
 , 
d,d
i,l
d,d
 , 
s,s
h,h
e,e
 , 
n,n
o,o
w,w
 , 
f,f
e,e
e,e
l,l
 , 
i,i
t,t
!,i
 , 
S,S
h,h
e,e
 , 
w,w
a,a
s,s
 , 
w,w
i,i
l,i
d,d
 , 
t,t
o,o
 , 
b,b
e,e
 , 
a,a
t,t
 , 
h,h
o,o
m,m
e,e
-,-
-,<DEL>
t,t
o,o
 , 
h,h
e,e
a,a
r,r
",",;
 , 
t,t
o,o
 , 
s,s
e,e
e,e
",",-
 , 
t,t
o,o
 , 
b,b
e,e
 , 
u,u
p,p
o,o
n,n
p,p
o,o
č,č
á,á
t,t
k,k
<INS>,a
u,u
 , 
p,p
o,o
c,c
h,h
o,o
p,p
í,í
t,t
i,i
",",;
 , 
c,c
o,o
 ,<DEL>
b,b
y,y
 , 
t,t
o,o
 , 
z,z
n,n
a,a
m,m
e,e
n,n
a,a
l,l
o,o
.,.
 , 
M,M
l,l
u,u
v,v
i,i
l,l
ť,ť
 , 
p,p
o,o
 , 
r,r
u,u
s,s
k,k
y,y
 , 
v,v
e,e
l,l
m,m
i,i
 , 
š,š
p,p
a,a
t,t
n,n
ě,ě
.,.
 , 
B,B
r,r
z,z
y,y
 , 
n,n
a,a
 , 
t,t
o,o
 , 
o,o
p,p
ě,ě
t,t
 , 
k,k
e,e
 , 
m,m
n,n
ě,ě
 , 
p,p
ř,ř
i,i
s,s
t,t
o,o
u,u
p,p
i,i
l,l
",",","
 , 
a,<DEL>
 ,<DEL>
o,o
p,p
ě,ě
t,t
",",;
 , 
u,u
s,s
m,m
í,í
v,v
a,a
j,j
e,e
 , 
s,s
e,e
",",","
 , 
u,u
d,d
e,e
ř,ř
i,i
l,l
 , 
m,<DEL>
ě,<DEL>
 ,<DEL>
p,p
ř,ř
á,á
t,t
e,e
l,l
s,s
k,k
y,y
 , 
n,n
a,a
 , 
r,r
a,a
m,m
e,e
n,n
o,o
.,.
 , 
P,P
a,a
k,k
 , 
z,z
a,a
s,s
 , 
a,a
 , 
z,z
a,a
s,s
",",<DEL>
 , 
a,<DEL>
 ,<DEL>
t,t
a,a
k,k
 , 
t,t
o,o
 , 
t,t
r,r
v,v
a,a
l,l
o,o
 , 
t,t
ř,ř
i,i
 , 
d,d
n,n
i,i
.,.
 , 
T,T
o,o
 , 
z,z
n,n
a,a
m,m
e,e
n,n
a,a
l,l
o,o
 , 
s,$
 , 
j,j
e,e
h,h
o,o
 , 
s,s
t,t
r,r
a,a
n,n
y,y
<INS>,;
<INS>, 
<INS>,m
",",ě
a,a
d,d
d,d
i,i
t,t
i,i
o,o
n,n
 , 
t,t
o,o
 , 
t,t
h,h
e,e
i,i
 , 
p,p
a,a
r,r
t,t
y,y
;,;
 , 
a,a
n,n
d,d
 , 
h,h
e,e
 , 
b,b
o,o
 , 
t,t
h,h
e,e
 , 
i,i
l,l
l,l
-,-
j,j
u,u
d,d
g,g
e,e
d,d
 , 
o,o
f,f
f,f
i,i
c,c
i,i
o,o
u,u
s,s
n,n
e,e
s,s
s,s
 , 
o,o
f,f
 , 
m,m
o,o
t,t
h,h
e,e
r,r
",",","
 , 
a,a
n,n
d,d
 , 
h,h
e,e
a,a
r,r
 , 
s,s
i,i
l,l
l,l
y,y
 , 
r,r
e,e
m,m
a,a
r,r
k,k
s,s
 , 
w,w
i,i
 , 
f,f
o,o
r,r
b,b
e,e
a,a
r,r
a,a
n,n
c,c
e,e
 , 
a,a
n,n
d,d
 , 
 ,<DEL>
o,o
f,f
 , 
c,c
o,o
u,u
n,n
t,t
e,e
n,n
a,a
n,n
c,c
e,e
n,n
ě,ě
m,m
e,e
c,c
k,k
ý,ý
c,c
h,h
 , 
v,v
o,o
j,j
á,á
k,k
ů,ů
.,.
 , 
 ,<DEL>
u,u
s,s
t,t
o,o
u,u
p,p
i,i
l,l
.,.
 , 
Z,Z
a,a
h,h
l,l
é,é
d,d
l,l
i,i
 , 
h,h
 , 
N,N
i,i
c,c
 , 
s,s
e,e
 , 
n,n
e,e
p,p
o,o
h,h
n,n
u,u
l,l
o,o
.,.
 , 
P,P
 , 
ž,ž
e,e
 , 
k,k
e,e
 , 
K,K
u,u
b,b
i,i
š,š
ů,ů
m,m
 , 
n,n
e,e
s,s
 , 
m,m
u,u
 , 
z,z
b,b
ý,ý
v,v
á,á
?,?
 , 
P,P
r,r
o,o
c,c
h,h
o,o
d,d
i,i
 , 
n,n
o,o
c,c
 , 
p,p
o,o
 , 
l,l
e,e
s,s
e,e
.,.
 , 
V,V
r,r
a,a
c,c
e,e
l,l
 , 
s,s
 , 
p,p
ě,ě
š,š
i,i
n,n
k,k
u,u
 , 
v,v
e,e
d,d
o,o
u,u
c,c
í,í
 , 
k,k
 , 
D,D
M,M
r,r
.,.
 , 
W,W
i,i
c,c
k,k
h,h
a,a
m,m
’,'
s,s
 , 
c,c
i,i
r,r
c,c
u,u
m,m
s,s
t,t
a,a
n,n
c,c
e,e
s,s
 , 
a,a
r,r
e,e
 , 
n,n
o,o
t,t
 , 
s,s
o,o
 , 
h,h
o,o
p,p
e,e
l,l
e,e
s,s
s,s
 , 
a,a
s,s
 , 
t,t
h,h
e,e
y,y
 , 
a,a
r,r
e,e
 , 
g,g
e,e
n,n
e,e
r,r
a,a
l,l
l,l
y,y
 , 
b,b
e,e
l,l
i,i
e,e
v,v
e,e
d,d
 , 
t,t
o,o
 , 
b,b
e,e
.,.
 , 
T,T
h,h
e,e
 , 
w,w
o,o
r,r
l,l
d,d
 , 
h,h
a,a
s,s
 , 
b,b
e,e
e,e
n,n
 , 
d,d
e,e
c,c
e,e
i,i
v,v
e,e
d,d
 , 
i,i
n,n
 , 
t,t
h,h
a,a
t,t
 , 
r,r
e,e
s,s
p,p
e,e
c,c
t,t
;,;
 , 
a,a
n,n
d,d
 , 
I,<DEL>
 ,<DEL>
a,a
m,m
 , 
h,h
a,a
p,p
p,p
y,y
 , 
t,t
o,o
 , 
s,s
a,a
y,y
",",<DEL>
 , 
t,t
h,h
e,e
r,r
e,e
 , 
w,w
i,i
l,l
l,l
 , 
b,b
e,e
 , 
s,s
o,o
m,m
e,e
 , 
l,l
i,i
t,t
t,t
l,l
e,e
 , 
m,m
o,o
n,n
e,e
y,y
",",<DEL>
 , 
e,e
v,v
e,e
n,n
 , 
w,w
h,h
e,e
n,n
 , 
a,a
l,l
l,l
 , 
h,h
i,i
s,s
 , 
d,d
e,e
b,b
t,t
s,s
 , 
a,a
r,r
e,e
 , 
d,d
i,i
s,s
c,c
h,h
a,a
r,r
g,g
e,e
d,d
",",_
 ,<DEL>
t,<DEL>
o,<DEL>
t,t
a,a
k,k
o,o
v,v
é,é
m,m
 , 
p,p
o,o
m,m
y,y
š,š
l,l
e,e
n,n
í,í
 , 
s,s
t,t
 , 
b,b
o,o
d,d
ř,ř
e,e
j,j
š,š
í,í
m,m
 , 
a,a
 , 
s,<DEL>
 ,<DEL>
v,v
y,y
z,z
ý,ý
v,v
a,a
 , 
p,p
o,o
h,h
l,l
e,e
d,d
e,e
m,m
 , 
z,z
í,í
r,r
a,a
l,l
 , 
n,n
a,a
 , 
o,o
s,s
t,t
a,a
t,t
n,n
í,í
.,.
 , 
A,A
s,s
p,p
o,o
ň,ň
 , 
v,v
š,š
i,i
c,c
k,k
n,n
i,i
 , 
s,s
t,t
a,a
l,l
i,i
 , 
n,n
a,a
j,j
e,e
d,d
n,n
o,o
u,u
 , 
j,<DEL>
a,<DEL>
k,<DEL>
s,<DEL>
i,<DEL>
 ,<DEL>
h,h
r,r
d,d
ý,ý
m,m
i,i
 , 
a,a
 , 
s,s
 , 
v,v
y,y
s,s
o,o
k,k
a,a
 , 
p,p
o,o
 , 
p,p
o,o
h,h
l,l
í,í
ž,ž
e,e
t,t
i,i
 , 
n,n
a,a
 , 
p,p
o,o
d,d
d,d
ů,ů
s,s
t,t
o,o
j,j
n,n
í,í
k,k
y,y
.,:
 , 
R,R
o,o
z,z
u,u
<INS>, 
<INS>,j
<INS>,a
<INS>,k
<INS>,s
<INS>,i
a,a
n,n
d,d
 , 
c,c
e,e
n,n
s,s
u,u
r,r
e,e
 , 
o,o
f,f
 , 
t,t
h,h
e,e
 , 
l,l
a,a
d,d
i,i
e,e
s,s
 , 
b,b
o,o
t,t
h,h
 , 
o,o
f,ŕ
 , 
N,N
e,e
t,t
h,h
e,e
r,r
f,f
i,i
e,e
l,l
d,d
 , 
a,a
n,n
d,d
 , 
R,R
o,o
s,s
i,i
n,n
g,g
s,s
.,.
 , 
T,T
h,h
e,e
i,i
r,r
 , 
v,v
i,i
s,s
i,i
t,t
o,o
r,r
s,s
 , 
s,s
t,t
a,a
y,y
e,e
d,d
 , 
w,w
i,i
t,t
h,h
 , 
t,t
h,h
e,e
m,m
 , 
a,a
b,b
o,o
v,v
e,e
 , 
h,h
a,a
l,l
f,f
 , 
a,a
n,n
 , 
h,h
o,o
u,u
r,r
;,;
 , 
a,a
n,n
d,d
 , 
w,w
h,h
e,e
n,n
 , 
t,t
h,h
e,e
y,y
 , 
a,a
r,r
o,o
s,s
e,e
 , 
t,t
o,o
 , 
d,d
e,e
p,p
a,a
r,r
t,t
",",;
 , 
M,M
r,r
.,.
 , 
D,D
a,a
r,r
c,c
y,y
 , 
c,c
a,a
l,l
l,l
e,e
d,d
 , 
o,o
n,n
 , 
h,h
i,i
s,s
 , 
s,s
i,i
s,s
t,t
e,e
r,r
 , 
t,t
o,o
 , 
j,j
o,o
i,i
n,n
 , 
h,h
i,i
m,m
 , 
i,i
n,n
 , 
e,e
x,x
p,p
r,r
e,e
s,s
s,s
i,i
n,n
g,g
 , 
t,t
h,h
e,e
i,i
r,r
 , 
w,w
i,i
s,s
h,h
 , 
o,o
f,f
p,p
o,o
l,l
e,e
d,d
n,n
e,e
 , 
g,g
e,e
n,n
e,e
r,r
á,á
l,l
 , 
p,p
ř,ř
i,i
j,j
e,e
l,l
.,<DEL>
 , 
B,B
y,y
l,l
 ,<DEL>
t,t
o,o
 , 
v,v
y,y
s,s
o,o
k,k
ý,ý
 , 
g,g
e,e
n,n
e,e
r,r
á,á
l,l
",",;
 , 
t,t
a,a
k,k
o,o
v,v
ý,ý
 , 
v,v
y,y
s,s
o,o
k,k
ý,ý
",",","
 , 
ž,ž
e,e
 , 
t,t
u,u
š,š
í,í
m,m
 , 
s,s
r,r
d,d
c,c
e,e
 , 
v,v
š,š
e,e
c,c
h,h
 , 
p,p
ř,ř
e,e
d,d
s,s
t,t
a,a
v,v
e,e
n,n
ý,ý
c,c
h,h
 , 
p,p
o,o
 , 
c,c
e,e
l,l
é,é
 , 
z,z
á,á
p,p
a,a
d,d
n,n
í,í
 , 
S,S
i,i
b,b
i,i
ř,ř
i,i
 , 
m,m
u,u
s,s
i,i
l,l
a,a
 , 
s,s
e,e
 , 
p,p
ř,ř
i,i
 , 
j,j
e,e
h,h
o,o
 , 
p,p
ř,ř
i,i
c,c
h,h
o,o
d,d
u,u
 , 
z,z
a,a
t,t
ř,ř
á,á
s,s
t,t
i,i
.,<DEL>
 , 
V,V
s,s
t,t
o,o
u,u
p,p
i,i
l,l
 , 
p,p
ř,ř
í,í
s,s
n,n
ě,ě
 , 
a,<DEL>
 ,<DEL>
v,v
z,z
n,n
e,e
š,š
e,e
n,n
ě,ě
;,<DEL>
 , 
z,z
a,a
 , 
n,n
í,l
m,m
 , 
s,s
e,e
 , 
p,p
ř,ř
i,i
v,v
a,a
l,l
i,i
l,l
a,a
 , 
v,v
e,e
l,l
i,i
k,k
á,á
 , 
d,d
r,r
u,u
ž,ž
i,i
n,n
a,a
u,u
n,n
w,w
i,i
l,l
l,l
i,i
n,n
g,g
n,n
e,e
s,s
s,s
;,;
 , 
b,b
u,u
t,t
 , 
a,a
l,l
l,l
o,o
w,w
 , 
m,m
e,e
 , 
t,t
o,o
 , 
a,a
s,s
s,s
u,u
r,r
