Truth,Pred
o,o
d,d
o,o
u,u
.,<DEL>
 , 
P,P
ř,ř
i,i
j,j
m,m
i,i
 , 
n,n
e,e
b,b
o,o
 , 
n,n
e,e
p,p
ř,ř
i,i
j,j
í,i
m,m
e,e
j,j
;,;
 , 
a,a
l,l
e,e
 , 
t,t
r,r
e,e
s,s
t,t
a,a
n,n
e,e
c,c
 , 
n,n
e,e
m,m
ů,ů
ž,ž
e,e
 , 
b,b
ý,y
t,t
i,i
 , 
p,p
ř,ř
í,í
l,l
i,i
š,š
 , 
v,v
y,y
b,b
í,í
r,r
a,a
v,v
ý,ý
m,m
.,.
 , 
U,U
ž,ž
 , 
t,t
o,o
 , 
j,j
e,e
 , 
d,d
o,o
b,b
ř,ř
e,e
",",<DEL>
 , 
ž,ž
e,e
 , 
j,j
e,e
h,h
o,o
 , 
p,p
e,e
n,n
í,i
z,z
e,e
 , 
n,n
e,e
z,z
m,m
i,i
z,z
e,e
l,l
y,y
 , 
n,n
a,a
č,c
i,i
s,s
t,t
o,o
 , 
a,<DEL>
 ,<DEL>
v,v
o,o
d,d
k,k
a,a
 , 
j,j
e,e
 , 
p,p
ř,r
i,i
n,n
e,e
š,s
e,e
n,n
a,a
.,<DEL>
 , 
A,A
ť,ť
 , 
j,j
e,e
 , 
j,j
a,a
k,k
á,á
k,k
o,o
l,l
i,i
v,v
",",","
 , 
j,j
e,e
n,n
 , 
k,k
d,d
y,y
ž,ž
 , 
j,j
e,e
<INS>,'
w,N
o,o
u,u
l,i
d,d
 , 
h,h
a,a
v,v
e,e
 , 
b,#
e,c
e,e
n,n
 , 
p,p
e,e
r,t
f,<DEL>
e,e
c,r
t,t
.,<DEL>
 , 
“,D
B,<DEL>
u,u
t,r
 , 
i,1
t,<DEL>
 , 
i,l
s,<DEL>
 ,<DEL>
f,<DEL>
o,o
r,r
t,t
u,<DEL>
n,<DEL>
a,a
t,l
e,e
",",<DEL>
”,<DEL>
 , 
t,I
h,n
o,c
u,u
g,g
h,n
t,l
 , 
s,s
h,<DEL>
e,e
",",<DEL>
 , 
“,b
t,<DEL>
h,<DEL>
a,a
t,l
 , 
I,[
 , 
h,h
a,a
v,v
e,e
 , 
s,s
o,o
m,m
e,e
t,l
h,h
i,<DEL>
n,n
g,g
 , 
t,l
o,o
 , 
w,'
i, 
s,x
h,h
 , 
f,l
o,<DEL>
r,r
.,<DEL>
 , 
W,W
e,e
r,r
e,e
 , 
t,I
h,<DEL>
e,e
 , 
w,w
h,l
o,n
l,i
e,e
 , 
a,a
r,r
r,<DEL>
a,a
n,n
g,g
e,e
<INS>, 
m,u
e,e
n,o
t,l
 , 
c,c
<INS>,c
o,r
m,n
p,p
l,<DEL>
e,e
t,l
e,e
",",<DEL>
 , 
m,n
y,y
 , 
d,F
i,<DEL>
s,s
a,a
p,c
p,p
o,e
i, 
n,n
t,h
m,n
e,e
n,n
t,l
 , 
w,w
o,o
u,r
l,<DEL>
d,d
 , 
b,5
e,e
 , 
c,c
e,e
r,n
t,<DEL>
a,a
i,<DEL>
n,<DEL>
.,<DEL>
 , 
B,V
u,u
t,l
 , 
h,n
e,e
r,r
e,e
",",<DEL>
 , 
b,%
y,Y
 , 
c,r
a,a
r,i
r,r
y,y
i,<DEL>
n,n
g,g
 , 
w,w
i,I
t,n
h,i
 ,r
m,<DEL>
e,<DEL>
 , 
o,u
n,n
e,<DEL>
 , 
c,(
e,<DEL>
a,a
s,s
e,e
l, 
e,€
s,5
s,5
 , 
s,s
o,c
u,u
r,<DEL>
c,c
e,e
 , 
o,%
f,l
d,d
a,a
r,r
e,e
b,b
o,o
v,r
i,i
!,l
"""",""""
 , 
A,A
 , 
o,o
n,n
a,a
 , 
s,s
e,e
d,d
í,i
 , 
p,p
ř,ř
e,e
d,d
e,e
 , 
m,m
n,n
o,o
u,u
 , 
n,n
a,a
 , 
p,p
o,o
s,s
t,t
e,e
l,l
i,i
",",<DEL>
 , 
d,d
í,i
v,v
á,a
 , 
s,s
e,e
 , 
n,n
a,a
 , 
m,m
n,n
e,e
",",","
 , 
o,o
b,b
ě,é
 , 
r,r
u,u
c,c
e,e
 , 
m,m
n,n
ě,ě
 , 
p,p
o,o
l,l
o,o
ž,ž
i,i
l,l
a,a
 , 
n,n
a,a
 , 
r,r
a,a
m,m
e,e
n,n
a,a
",",","
 , 
u,u
s,s
m,m
í,i
v,v
á,á
 , 
s,s
e,e
 , 
a,a
 , 
z,z
 , 
o,o
č,č
í,i
 , 
j,j
í,i
 , 
s,s
l,l
z,z
y,y
 , 
k,k
a,a
n,n
o,o
u,u
;,;
 , 
p,p
l,l
á,á
č,č
e,e
 , 
a,<DEL>
 ,<DEL>
s,s
m,m
ě,é
j,j
e,e
 , 
s,<DEL>
e,<DEL>
.,<DEL>
.,<DEL>
.,<DEL>
 ,<DEL>
K,K
d,d
y,y
ž,ž
 , 
j,j
s,s
e,e
m,m
 , 
t,t
e,e
h,h
d,d
a,a
 , 
v,v
y,y
š,š
e,e
l,l
 , 
k,k
 , 
o,o
s,s
t,t
a,a
t,t
n,n
í,i
m,n
",",<DEL>
 , 
p,p
o,o
v,v
í,í
d,d
á,á
m,m
:,:
 , 
„,<DEL>
N,N
u,u
",",","
 , 
a,a
ž,ž
 , 
p,p
o,o
t,t
k,k
á,á
m,m
 , 
n,n
y,y
n,n
í,í
 , 
F,F
i,i
l,l
k,k
u,u
 , 
M,M
o,o
r,r
o,o
z,z
o,o
v,v
a,a
",",","
j,j
e,e
 , 
t,t
i,i
 , 
l,l
i,i
b,b
o,o
",",","
 , 
v,v
ž,ž
d,d
y,y
ť,ť
 , 
j,j
á,á
",",;
 , 
v,v
i,i
d,d
í,í
š,š
",",","
 , 
a,a
n,n
i,i
 , 
n,n
e,e
p,p
o,o
m,m
ý,ý
š,š
l,l
í,í
m,m
 , 
n,n
a,a
 , 
o,o
d,d
p,p
o,o
r,r
.,.
"""",<DEL>
 , 
A,A
 , 
k,k
a,a
ž,ž
d,d
ý,ý
 , 
t,t
r,r
e,e
s,s
t,t
a,a
n,n
e,e
c,c
<INS>, 
",",","
 , 
p,p
ř,ř
e,e
d,d
 , 
k,k
t,t
e,e
r,r
ý,ý
m,m
 , 
s,s
 , 
p,p
ř,ř
e,e
v,v
a,a
l,l
i,i
l,l
a,a
",",<DEL>
 , 
k,k
o,o
p,p
n,n
u,u
l,l
 , 
j,j
i,i
 , 
o,o
b,b
y,y
č,č
e,e
j,j
n,n
ě,ě
 , 
b,b
o,o
t,t
o,o
u,u
",",;
 , 
j,j
a,a
k,k
o,o
 , 
b,b
y,y
 , 
t,t
o,o
 , 
p,p
o,o
k,k
l,l
á,á
d,d
a,a
l,l
 , 
z,z
a,a
 , 
s,s
v,v
o,o
u,u
 , 
n,n
e,e
z,z
m,m
ě,ě
n,n
i,i
t,t
e,e
l,l
n,n
o,o
u,u
 , 
p,p
o,o
v,v
i,i
n,n
n,n
o,o
s,s
t,t
 , 
„,""""
E,E
h,h
",",","
 , 
t,t
y,y
 , 
m,m
r,r
c,c
h,h
o,o
!,l
"""",""""
 , 
v,v
o,o
l,l
á,á
v,v
a,a
l,l
i,i
l,l
i,i
e,e
u,u
t,t
e,e
n,n
a,a
n,n
t,ť
’,'
s,s
 , 
c,c
o,o
m,m
m,m
i,i
s,s
s,s
i,i
o,o
n,n
 , 
i,i
n,n
 , 
t,t
h,h
e,e
 , 
-,~
-,<DEL>
-,<DEL>
-,<DEL>
s,s
h,h
i,i
r,r
e,e
.,<DEL>
 , 
S,S
h,h
e,e
 , 
h,h
a,a
d,d
 , 
b,b
e,e
e,e
n,n
 , 
w,w
a,a
t,t
c,c
h,h
i,i
n,n
g,g
 , 
h,h
i,i
m,m
 , 
t,t
h,h
e,e
 , 
l,l
a,a
s,s
t,t
 , 
h,h
o,o
u,u
r,r
<INS>, 
",",","
 , 
s,s
h,h
e,e
 , 
s,s
a,a
i,i
d,d
",",","
 , 
a,a
s,s
 , 
h,h
e,e
 , 
w,w
a,a
l,l
k,k
e,e
d,d
 , 
u,u
p,p
 , 
a,a
n,n
d,d
 , 
d,d
o,o
w,w
n,n
 , 
 ,<DEL>
s,s
t,t
r,r
e,e
e,e
t,t
<INS>, 
",",","
-, 
-,<DEL>
a,a
n,n
d,d
 , 
h,h
a,a
d,d
 , 
M,M
r,r
.,.
 , 
W,W
i,i
c,c
k,k
h,h
a,a
m,m
 , 
a,a
p,p
p,p
e,e
a,a
r,r
e,e
d,d
<INS>, 
",",","
 , 
K,K
i,i
t,t
t,t
 , 
a,a
n,n
d,d
 , 
L,L
y,y
d,d
i,i
a,a
 , 
w,w
o,o
u,u
l,l
d,d
 , 
c,c
e,e
r,r
t,t
a,a
i,i
n,n
l,l
 , 
h,h
a,a
v,v
e,e
 , 
c,c
o,o
n,n
t,t
i,i
n,n
u,u
e,e
d,d
 , 
t,t
h,h
e,e
c,c
l,l
e,e
r,r
k,k
 , 
t,t
o,o
 , 
t,t
h,<DEL>
e,e
i,i
r,r
 , 
f,f
a,a
t,t
h,h
e,e
r,r
 , 
a,a
n,n
d,d
 , 
s,s
u,u
c,c
c,c
e,e
e,e
d,d
e,e
d,d
 , 
h,h
i,i
m,m
 , 
i,i
n,n
 , 
t,t
h,h
e,e
 , 
b,b
u,u
s,s
i,i
n,n
e,e
s,s
s,s
",",.
 , 
a,a
n,n
d,d
 , 
a,<DEL>
 ,<DEL>
b,b
r,r
o,o
t,t
h,h
e,e
r,r
 , 
s,s
e,e
t,t
t,t
l,l
e,e
d,d
 , 
i,i
n,n
 , 
L,L
o,o
n,n
d,d
o,o
n,n
 , 
i,i
n,n
 , 
a,<DEL>
 ,<DEL>
r,r
e,e
s,s
p,p
e,e
c,c
t,t
a,a
b,b
l,l
e,e
 , 
l,l
i,i
n,n
e,e
 , 
o,o
f,f
 , 
t,t
r,r
a,a
d,d
e,e
.,.
 , 
T,I
h,h
e,e
 , 
v,v
i,i
l,l
l,l
a,a
g,g
e,e
 , 
o,o
f,f
 , 
L,L
o,o
n,n
g,g
b,b
o,o
u,u
r,r
n,n
 , 
w,w
a,a
s,s
 , 
o,o
n,n
l,l
y,y
 , 
o,o
<INS>,u
n,l
e,e
 , 
m,m
i,i
l,l
e,e
 , 
f,f
<INS>,i
r,r
o,o
m,m
 , 
M,M
e,e
r,r
y,y
t,t
o,o
n,n
;,;
 ,<DEL>
a,<DEL>
 , 
m,m
o,o
s,s
t,t
 , 
c,c
o,o
n,n
v,v
e,e
n,n
i,i
e,e
n,n
t,t
 , 
d,d
i,i
s,s
t,t
a,a
n,n
c,c
e,e
 , 
f,f
o,o
r,r
z,z
p,p
y,y
t,t
a,a
v,v
ě,ě
 , 
k,k
 , 
o,o
n,n
é,é
 , 
p,p
o,o
d,d
i,i
v,v
n,n
é,é
 , 
s,s
p,p
o,o
l,l
e,e
č,č
n,n
o,o
s,s
t,t
i,i
",",;
 , 
j,j
e,e
ž,ž
 , 
h,h
o,o
 , 
o,o
b,b
k,k
l,l
o,o
p,p
o,o
v,v
a,a
l,l
a,a
<INS>, 
.,.
 , 
O,O
s,s
t,t
a,a
t,t
n,n
ě,ě
 , 
s,s
p,p
o,o
l,l
é,é
h,h
a,a
t,t
i,i
 , 
s,s
e,e
 , 
n,n
e,e
b,b
y,y
l,l
o,o
 , 
m,m
o,o
ž,ž
n,n
á,á
;,;
 , 
p,p
r,r
a,a
v,v
d,d
a,a
",",","
 , 
m,m
o,o
h,h
l,l
o,o
 , 
b,b
y,y
 , 
s,s
e,e
 , 
z,z
d,d
á,á
t,t
i,i
",",","
 , 
n,n
a,a
č,č
 , 
b,b
y,y
 , 
m,m
e,e
l,l
 , 
p,p
r,r
c,c
h,h
a,a
t,t
i,i
",",","
 , 
č,č
e,e
h,h
o,o
 , 
t,t
í,í
m,m
 , 
d,d
o,o
s,s
á,á
h,h
n,n
e,e
?,?
 , 
A,A
l,l
e,e
 , 
p,p
ř,ř
e,e
c,c
 , 
j,j
e,e
n,n
",",<DEL>
 , 
v,v
e,e
z,z
m,m
e,e
-,-
l,l
i,i
 , 
s,s
e,e
 , 
v,v
ě,ě
c,c
 , 
k,k
o,o
l,l
e,e
m,m
 , 
a,a
 , 
k,k
o,o
l,l
e,e
m,m
",",","
 , 
l,l
e,e
s,s
n,n
í,í
",",","
 , 
t,t
u,u
l,l
á,á
c,c
k,k
ý,ý
c,c
o,o
n,n
t,t
a,a
i,i
n,n
e,e
d,d
 , 
a,a
n,n
 , 
a,a
c,c
c,c
o,o
u,u
n,n
t,t
 , 
o,o
f,f
 , 
a,a
l,l
l,l
 , 
t,t
h,h
e,e
i,i
r,r
 , 
l,l
i,i
t,t
t,t
l,l
e,e
 , 
p,p
a,a
r,r
t,t
i,i
e,e
s,s
 , 
a,a
n,n
d,d
 , 
e,e
n,n
g,g
a,a
g,g
e,e
m,m
e,e
n,n
t,t
s,s
",",<DEL>
 , 
w,w
i,i
t,t
h,h
 , 
s,s
u,u
c,c
h,h
 , 
n,n
e,e
w,w
s,s
 , 
a,a
s,s
 , 
t,t
h,h
e,e
 , 
c,c
o,o
u,u
n,n
t,t
r,r
y,y
 , 
a,a
f,f
f,f
o,o
r,r
d,d
e,e
d,d
;,;
 , 
b,b
u,u
t,t
 , 
t,t
h,h
e,e
 , 
l,l
a,a
t,t
t,t
e,e
r,r
 , 
h,h
a,a
l,l
f,f
",",","
 , 
w,w
h,h
i,i
c,c
h,h
 , 
w,w
a,a
s,s
 , 
d,d
a,a
t,t
e,e
d,d
 , 
a,a
 , 
d,<DEL>
a,<DEL>
y,<DEL>
 ,<DEL>
l,l
a,a
t,t
e,e
r,r
",",;
 , 
a,a
n,n
d,d
 , 
w,u
r,r
i,i
t,t
t,t
e,e
n,n
 , 
i,i
n,n
 , 
e,e
v,v
i,i
d,d
e,e
n,n
t,t
 , 
a,a
g,g
i,i
t,t
a,a
t,t
i,i
o,o
n,n
",",;
 , 
g,g
a,a
v,v
e,e
 , 
m,m
o,o
r,r
e,e
 , 
i,i
m,m
p,p
o,o
r,r
t,t
a,a
n,n
t,t
 , 
i,i
n,n
t,t
e,e
l,l
l,l
i,i
g,g
e,e
n,n
c,c
e,e
.,.
 , 
I,I
t,t
 , 
w,w
a,a
s,s
 , 
t,t
o,o
<INS>, 
<INS>,d
<INS>,a
<INS>,y
r,r
e,e
ž,ž
i,i
m,m
u,u
 , 
n,n
e,e
u,u
s,s
t,t
u,u
p,p
u,u
j,j
e,e
.,<DEL>
 , 
V,V
e,e
 , 
F,F
r,r
a,a
n,n
c,c
i,i
i,i
",",","
 , 
A,A
n,n
g,g
l,l
i,i
i,i
 , 
a,a
 , 
j,j
i,i
n,n
ý,ŕ
c,c
h,h
 , 
s,s
p,p
o,o
j,j
e,e
n,n
e,e
c,c
k,k
ý,ý
c,c
h,h
 , 
s,s
t,t
á,á
t,r
e,e
c,c
h,h
 , 
s,s
t,t
o,o
j,j
í,i
 , 
m,m
i,i
l,l
i,i
o,o
n,n
y,y
 , 
m,m
u,u
ž,z
ů,ú
 , 
a,<DEL>
 ,<DEL>
m,m
i,i
l,l
i,i
o,o
n,n
y,y
 , 
t,t
u,u
n,n
 , 
m,m
<INS>,n
a,a
t,t
e,e
r,r
i,i
á,á
l,l
u,u
 , 
p,p
ř,i
i,i
p,p
r,r
a,a
v,i
e,m
n,n
o,o
",",;
 , 
a,a
b,b
y,y
 , 
b,b
y,y
l,l
a,a
 , 
v,v
e,e
d,d
e,e
n,n
a,a
 , 
r,r
o,o
z,z
h,h
o,o
d,d
u,u
j,j
í,í
c,c
í,i
 , 
r,1
á,á
n,n
a,a
 , 
p,p
r,r
o,o
t,t
i,i
 , 
s,s
v,v
ě,é
t,t
o,o
v,v
é,é
m,m
u,u
 , 
n,n
e,e
b,b
e,e
z,z
p,p
e,e
č,c
í,i
 , 
z,<DEL>
 ,<DEL>
N,N
ě,é
m,m
e,e
c,c
k,k
a,a
.,<DEL>
 , 
C,C
e,e
l,l
ý,y
 , 
k,k
u,u
l,l
t,t
u,u
r,m
n,i
í,<DEL>
 , 
s,s
v,t
ě,<DEL>
t,t
 ,<DEL>
j,j
e,e
 , 
v,<DEL>
 ,<DEL>
p,p
o,o
h,h
y,v
b,b
u,u
",",","
 , 
a,a
b,b
y,y
p,p
ř,ř
í,í
p,p
a,a
d,d
e,e
m,m
.,.
 , 
M,M
ě,ě
l,l
 , 
z,z
p,p
r,r
v,v
u,u
 , 
 ,<DEL>
ú,ú
m,m
y,y
s,s
l,l
u,u
 , 
p,p
o,c
t,t
r,r
e,e
s,s
t,t
a,a
t,t
i,i
 , 
p,p
r,r
o,o
v,v
i,i
n,n
i,i
l,l
c,c
e,e
 , 
z,z
l,l
e,e
h,h
k,k
a,a
;,;
 , 
a,<DEL>
 ,<DEL>
k,k
d,d
y,y
ž,ž
 , 
s,s
e,e
 , 
n,n
e,e
o,o
z,z
v,v
a,a
l,l
o,o
 , 
o,c
b,b
v,v
 , 
V,V
a,a
š,š
e,e
 , 
b,b
l,l
a,a
h,h
o,o
r,r
o,o
d,d
í,i
",",<DEL>
 , 
o,o
t,t
č,č
e,e
 , 
r,r
o,o
d,d
n,n
<INS>,y
ý, 
",",","
 , 
s,s
l,l
i,i
t,t
u,u
j,j
t,t
e,e
 , 
s,s
e,e
",",","
 , 
u,u
č,č
i,i
ň,ň
t,t
e,e
",",","
 , 
a,a
b,b
y,y
c,c
h,h
 , 
s,s
e,e
 , 
v,v
ě,ě
č,č
 , 
v,v
á,á
s,5
 , 
m,m
o,o
d,d
l,l
i,i
l,l
 , 
k,<DEL>
 ,<DEL>
B,B
o,o
h,h
u,u
 , 
a,<DEL>
 ,<DEL>
 ,<DEL>
r,r
o,o
z,z
v,v
z,z
t,t
e,e
k,k
l,l
i,i
l,l
 , 
s,s
e,e
 ,<DEL>
a,<DEL>
 , 
p,p
ř,ř
i,i
 , 
m,m
u,u
 , 
p,p
a,a
d,d
e,e
s,s
á,á
t,t
 , 
r,r
a,a
n,n
 , 
p,p
r,r
u,u
t,t
e,e
a,a
w,n
a,a
k,k
e,e
n,n
e,e
d,d
 , 
a,<DEL>
 ,<DEL>
s,s
u,u
s,s
p,p
i,i
c,c
i,i
o,o
n,n
 , 
o,O
f,f
 , 
t,t
h,h
e,e
 , 
t,t
r,<DEL>
u,u
t,t
h,h
., 
 , 
T,I
h,h
e,e
 , 
e,e
v,r
e,e
n,n
i,i
n,n
g,g
 , 
p,p
a,a
s,s
s,s
e,e
d,d
 , 
q,q
u,u
i,i
e,e
t,t
l,l
y,y
",",<DEL>
 , 
u,u
n,n
m,<DEL>
a,a
r,r
k,k
e,e
d,d
 , 
b,b
y,y
 , 
a,a
n,n
y,y
t,t
h,h
i,i
n,n
g,g
 , 
e,e
x,x
t,t
r,r
a,a
o,o
r,r
d,d
i,i
n,n
a,a
r,r
y,y
<INS>, 
.,.
 , 
T,T
h,h
e,e
 , 
a,a
c,c
k,k
n,n
o,o
w,w
l,l
e,e
d,d
g,g
e,e
d,d
 , 
l,l
o,o
v,v
e,e
r,r
s,s
 , 
t,t
a,a
l,l
k,k
e,e
d,d
 , 
a,a
n,n
d,d
 , 
l,l
a,a
u,u
g,g
h,h
e,e
d,d
;,;
 , 
t,t
h,h
e,e
 , 
u,u
n,n
a,a
c,c
k,k
n,n
o,o
w,w
l,l
e,e
d,d
g,g
e,e
d,d
 , 
w,w
e,e
r,r
e,e
 , 
s,s
i,i
l,l
e,e
n,n
t,t
.,.
 , 
D,D
a,a
r,r
c,c
y,y
 , 
w,w
a,a
s,s
 , 
n,n
o,o
t,t
 , 
o,o
f,f
 , 
a,<DEL>
 ,<DEL>
d,d
i,i
s,s
p,p
o,o
s,s
i,i
t,t
i,i
o,o
n,n
 , 
i,i
n,n
 , 
w,n
h,h
i,i
c,c
h,h
p,p
o,o
s,s
s,s
i,i
b,b
l,l
e,e
",",","
 , 
e,e
x,x
c,c
e,e
p,p
t,t
 , 
t,t
o,o
 , 
E,E
l,l
i,i
z,z
a,a
b,b
e,e
t,t
h,h
;,;
 , 
a,a
n,n
d,d
 , 
f,f
r,r
o,o
m,m
 , 
a,a
l,l
l,l
 , 
B,B
i,i
n,n
g,g
l,l
e,e
y,y
’,'
s,s
 , 
c,c
o,o
n,n
n,n
e,e
c,c
t,t
i,i
o,o
n,n
s,s
 , 
h,h
e,e
 , 
b,b
r,r
o,o
t,t
h,h
e,e
r,r
 , 
w,w
a,a
s,s
 , 
p,p
a,a
r,r
t,t
i,i
c,c
u,u
l,l
a,a
r,r
l,l
y,y
 , 
a,a
n,n
x,x
i,i
o,o
u,u
s,s
 , 
t,t
o,o
 , 
c,c
o,o
n,n
c,c
e,e
a,a
l,l
 , 
i,i
t,t
",",","
 , 
f,<DEL>
r,<DEL>
o,<DEL>
m,<DEL>
 ,<DEL>
t,t
h,h
a,a
t,t
 , 
v,v
e,e
r,r
y,y
 , 
w,w
i,i
s,s
h,h
 , 
w,w
h,h
i,i
 , 
E,E
l,l
i,i
z,z
a,a
b,b
e,e
t,t
h,h
 , 
h,h
a,a
d,d
 , 
l,<DEL>
o,<DEL>
n,<DEL>
g,<DEL>
 ,<DEL>
a,a
g,g
o,o
 , 
a,a
t,t
t,t
r,r
i,i
b,b
u,u
t,t
e,e
d,d
 , 
t,t
o,o
 , 
h,h
i,i
m,m
",",","
 , 
o,o
f,f
 , 
t,t
h,h
e,e
i,i
r,r
 , 
b,b
e,e
c,c
o,o
m,m
i,i
n,n
g,g
 , 
h,h
e,e
r,r
e,e
a,a
f,f
t,t
e,e
 , 
h,h
e,e
r,r
 , 
o,o
w,w
n,n
.,.
 , 
H,H
e,e
 , 
h,h
a,a
d,d
 , 
c,c
e,e
r,r
t,t
a,a
i,i
n,n
l,l
<INS>, 
<INS>,f
<INS>,r
<INS>,o
<INS>,m
<INS>, 
<INS>,l
<INS>,o
<INS>,n
<INS>,g
s,s
t,h
i,<DEL>
l,l
l,l
 , 
a,i
n,<DEL>
o,o
t,t
h,h
e,e
r,r
 , 
t,r
o,o
 , 
a,a
d,d
d,d
.,<DEL>
 , 
I,[
 , 
a,a
<INS>,n
m,t
 , 
n,n
o,o
 , 
s,s
t,<DEL>
r,r
a,a
n,n
g,p
e,e
r,c
 , 
t,l
o,0
 , 
t,t
h,h
e,e
 , 
p,p
a,a
r,n
t,j
i,<DEL>
c,c
u,u
l,l
a,a
r,r
s,s
 , 
o,o
f,l
 , 
y,v
o,o
u,n
r,r
 , 
y,v
o,o
u,u
n,n
g,e
e,e
s,s
t,t
 , 
s,s
i,l
s,s
t,t
e,e
r,r
’,<DEL>
s,<DEL>
 , 
i,1
n,n
f,l
a,a
m,m
<INS>,n
o,o
u,u
s,s
 , 
e,e
l,l
o,o
p,p
e,e
m,m
e,c
n,n
t,l
.,<DEL>
 , 
I,I
 ,L
k,<DEL>
n,<DEL>
o,<DEL>
w,<DEL>
 ,<DEL>
i,<DEL>
t,<DEL>
 ,<DEL>
a,a
l,l
l,l
;,<DEL>
 , 
t,t
h,<DEL>
a,a
t,l
 , 
t,<DEL>
h,h
e,e
 , 
y,V
o,o
u,u
n,n
g,g
 , 
<INS>,I
m,n
a,a
n,n
’,<DEL>
s,<DEL>
 , 
m,m
a,a
r,r
r,<DEL>
y,y
i,i
n,n
g,g
 , 
h,h
e,e
r,r
 , 
w,u
a,u
s,s
 , 
a,a
 , 
p,n
a,a
t,t
c,c
h,h
e,e
d,d
-,-
u,u
p,p
 , 
b,b
u,u
s,s
i,i
n,n
e,e
s,s
s,s
",",","
 , 
a,a
t,1
 , 
t,t
h,h
e,e
 , 
e,e
x,x
p,p
e,e
n,n
s,s
e,e
 , 
o,o
f,f
 , 
y,y
o,o
u,u
r,r
 , 
f,l
a,a
t,t
h,h
e,e
r,r
 , 
a,a
n,u
d,d
 , 
u,u
n,n
c,e
l,l
e,e
<INS>, 
<INS>,k
<INS>,a
.,w
o,<DEL>
f,<DEL>
 ,<DEL>
h,<DEL>
e,<DEL>
r,<DEL>
 ,<DEL>
c,<DEL>
o,<DEL>
n,<DEL>
n,<DEL>
e,<DEL>
c,<DEL>
t,<DEL>
i,<DEL>
o,<DEL>
n,<DEL>
s,<DEL>
",",<DEL>
 ,<DEL>
h,<DEL>
e,<DEL>
 ,<DEL>
s,<DEL>
h,<DEL>
o,<DEL>
u,<DEL>
l,<DEL>
d,<DEL>
 ,<DEL>
b,<DEL>
e,<DEL>
 ,<DEL>
i,<DEL>
n,<DEL>
 ,<DEL>
s,<DEL>
o,<DEL>
m,<DEL>
e,<DEL>
 ,<DEL>
d,<DEL>
a,<DEL>
n,<DEL>
g,<DEL>
e,<DEL>
r,<DEL>
.,<DEL>
 ,<DEL>
M,<DEL>
i,<DEL>
s,<DEL>
s,<DEL>
 ,<DEL>
B,<DEL>
i,<DEL>
n,<DEL>
g,<DEL>
l,<DEL>
e,<DEL>
y,<DEL>
 ,<DEL>
s,<DEL>
a,<DEL>
w,<DEL>
",",<DEL>
 ,<DEL>
o,<DEL>
r,<DEL>
 ,<DEL>
s,<DEL>
u,<DEL>
s,<DEL>
p,<DEL>
e,<DEL>
c,<DEL>
t,<DEL>
e,<DEL>
d,<DEL>
",",<DEL>
 ,<DEL>
e,<DEL>
n,<DEL>
o,<DEL>
u,<DEL>
g,<DEL>
h,<DEL>
 ,<DEL>
t,<DEL>
o,<DEL>
 ,<DEL>
b,<DEL>
e,<DEL>
 ,<DEL>
j,<DEL>
e,<DEL>
a,<DEL>
l,<DEL>
o,<DEL>
u,<DEL>
s,<DEL>
;,<DEL>
 ,<DEL>
a,<DEL>
n,<DEL>
d,<DEL>
 ,<DEL>
h,<DEL>
e,<DEL>
r,<DEL>
 ,<DEL>
g,<DEL>
r,<DEL>
e,<DEL>
a,<DEL>
t,<DEL>
 ,<DEL>
a,<DEL>
n,<DEL>
x,<DEL>
i,<DEL>
e,<DEL>
t,<DEL>
y,<DEL>
 ,<DEL>
f,<DEL>
o,<DEL>
r,<DEL>
 ,<DEL>
t,<DEL>
h,<DEL>
e,<DEL>
 ,<DEL>
r,<DEL>
e,<DEL>
c,<DEL>
o,<DEL>
v,<DEL>
e,<DEL>
r,<DEL>
y,<DEL>
 ,<DEL>
o,<DEL>
f,<DEL>
 ,<DEL>
h,<DEL>
e,<DEL>
r,<DEL>
 ,<DEL>
d,<DEL>
e,<DEL>
a,<DEL>
r,<DEL>
 ,<DEL>
f,<DEL>
r,<DEL>
i,<DEL>
e,<DEL>
n,<DEL>
d,<DEL>
 ,<DEL>
J,<DEL>
a,<DEL>
n,<DEL>
e,<DEL>
 ,<DEL>
r,<DEL>
e,<DEL>
c,<DEL>
e,<DEL>
i,<DEL>
v,<DEL>
e,<DEL>
d,<DEL>
 ,<DEL>
s,<DEL>
o,<DEL>
m,<DEL>
e,<DEL>
 ,<DEL>
a,<DEL>
s,<DEL>
s,<DEL>
i,<DEL>
s,<DEL>
t,<DEL>
a,<DEL>
n,<DEL>
c,<DEL>
e,<DEL>
 ,<DEL>
f,<DEL>
r,<DEL>
o,<DEL>
m,<DEL>
 ,<DEL>
h,<DEL>
e,<DEL>
r,<DEL>
 ,<DEL>
d,<DEL>
e,<DEL>
s,<DEL>
i,<DEL>
r,<DEL>
e,<DEL>
 ,<DEL>
o,<DEL>
f,<DEL>
 ,<DEL>
g,<DEL>
e,<DEL>
t,<DEL>
t,<DEL>
i,<DEL>
n,<DEL>
g,<DEL>
 ,<DEL>
r,<DEL>
i,<DEL>
d,<DEL>
 ,<DEL>
o,<DEL>
f,<DEL>
 ,<DEL>
E,<DEL>
l,<DEL>
i,<DEL>
z,<DEL>
a,<DEL>
b,<DEL>
e,<DEL>
t,<DEL>
h,<DEL>
.,<DEL>
s,s
e,e
m,m
 , 
a,<DEL>
 ,<DEL>
t,t
