Truth,Pred
 , 
č,č
l,l
o,o
v,r
ě,é
k,k
 , 
m,m
o,o
h,h
l,l
 , 
m,m
í,i
t,t
i,i
 , 
s,s
v,v
o,o
u,u
 , 
z,n
v, 
l,l
á,á
š,s
t,t
n,i
í,<DEL>
 , 
s,s
t,t
r,r
a,a
v,v
u,a
",",<DEL>
 , 
k,k
 , 
t,t
o,o
m,m
u,u
 , 
j,j
i,i
c,c
h,h
 , 
n,n
e,e
b,b
y,y
l,l
o,o
 , 
p,p
ř,i
í,i
l,l
i,i
š,š
 , 
m,m
n,n
o,o
h,h
o,o
s,<DEL>
 ,<DEL>
v,v
e,e
l,l
i,<DEL>
k,k
o,o
u,u
 , 
r,r
o,o
z,z
k,k
o,o
š,š
í,l
.,<DEL>
 , 
J,J
á,á
 , 
p,p
a,a
k,k
 , 
c,c
h,h
o,o
d,a
í, 
v,v
a,a
l,l
 , 
j,J
a,a
k,k
o,o
 , 
d,c
ř,f
í,l
v,v
e,e
 , 
b,b
u,u
ď,d
 , 
d,d
o,o
 , 
d,d
í,l
l,i
n,n
y,y
",",.
 , 
n,n
e,e
b,b
o,o
 , 
n,n
a,a
 , 
a,a
l,l
a,a
b,b
a,a
s,s
t,t
r, 
",",.
 , 
a,a
n,n
e,e
b,b
o,o
 , 
m,r
n,n
e,e
 , 
k,k
o,o
n,n
e,e
č,č
n,n
ě,ě
 , 
u,[
ž,i
í,<DEL>
v,v
a,a
l,l
i,l
 , 
z,z
a,a
 , 
n,n
o,o
s,s
i,l
č,č
e,e
 , 
c,d
i,<DEL>
h,h
e,e
l,l
 , 
p,p
ř,I
i,<DEL>
 , 
s,s
t,t
a,a
v,v
b,b
á,á
c,c
h,h
.,.
 , 
V,<DEL>
 ,<DEL>
t,t
é,é
t,t
o,o
 , 
p,p
o,o
s,s
l,l
e,e
d,c
n,h
í,l
 , 
f,f
u,u
n,n
k,k
c,c
i,l
 , 
p,p
ř,h
i,<DEL>
h,h
o,o
d,o
i,i
l,l
o,o
 , 
s,s
e,e
 , 
m,m
i,l
 , 
j,J
e,e
d,d
n,n
o,o
u,u
",",","
 , 
ž,ž
e,e
 , 
j,J
s,s
e,e
m,m
 , 
m,m
u,u
s,s
i,i
l,<DEL>
 , 
n,n
o,o
s,s
i,i
t,t
i,l
 , 
c,c
i,<DEL>
h,h
l,l
y,y
 , 
s,s
e,e
 , 
b,b
ř,<DEL>
e,e
h,h
u,u
 , 
I,I
r,r
t,t
y,y
š,š
e,e
 , 
k,k
e,e
v,v
l,l
a,a
s,s
t,t
n,n
í,l
 , 
s,s
p,p
o,o
l,i
e,e
č,č
n,n
o,o
s,s
t,t
i,i
.,<DEL>
 , 
O,<DEL>
 ,<DEL>
p,p
ř,ř
e,e
s,s
t,t
u,u
p,p
c,c
í,l
c,c
h,h
 , 
p,p
r,r
o,o
t,t
i,i
 , 
p,p
ř,ř
e,e
d,d
s,s
t,t
a,a
v,v
e,e
n,n
ý,ý
m,m
 , 
a,a
n,n
i,l
 , 
n,n
e,e
m,m
l,l
u,u
v,v
í,l
m,m
.,.
 , 
Z,Z
d,d
á,á
v,v
a,a
l,l
o,o
 , 
s,s
e,e
 , 
m,m
n,n
ě,ě
 , 
n,n
ě,ě
k,k
d,d
y,y
",",","
 , 
ž,ž
e,e
 , 
v,<DEL>
 ,<DEL>
t,t
o,o
m,m
t,t
o,o
 , 
p,p
o,o
s,s
l,l
e,e
d,d
n,n
í,i
m,m
 , 
p,p
ř,F
í,i
p,p
a,a
d,d
ě,ě
 , 
R,R
o,o
z,z
u,u
m,m
 , 
R,R
u,u
s,s
o,o
v,v
é,é
;,","
 , 
M,M
., 
.,<DEL>
.,<DEL>
c,c
k,k
ý,ý
 , 
b,b
y,y
l,l
 , 
P,P
o,o
l,l
á,á
k,k
.,<DEL>
 , 
m,m
ě,ě
l,l
i,l
 , 
s,s
v,v
ů,u
j,j
 , 
z,z
v,v
l,l
á,á
š,s
t,m
n,n
í,í
",",.
 , 
a,a
b,b
y,y
c,c
h,h
 , 
t,t
a,a
k,k
 , 
ř,t
e,e
k,k
l,l
",",.
 , 
j,J
a,a
k,k
ý,y
s,s
i,l
 , 
p,p
r,r
a,a
k,k
t,t
i,i
c,c
k,k
<INS>,y
ý, 
",", 
 , 
a,a
n,n
e,e
b,b
o,o
t,b
h,n
e,e
 , 
g,1
r,/
e,c
a,a
t,b
e,c
r,<DEL>
 , 
d,4
i,i
s,n
t,a
r,l
e,<DEL>
 , 
M,0
r,:
.,<DEL>
 , 
B,d
i,<DEL>
n,<DEL>
g,<DEL>
l,<DEL>
e,<DEL>
y,<DEL>
’,<DEL>
s,<DEL>
 ,<DEL>
c,c
o,<DEL>
n,<DEL>
t,<DEL>
 , 
a,<DEL>
b,<DEL>
s,s
e,e
n,n
c,c
e,e
.,<DEL>
 , 
N,1
e, 
i,E
t,n
h,<DEL>
e,e
r,z
 , 
J,L
 ,<DEL>
E,<DEL>
l,l
i,i
z,z
a,a
<INS>,r
b,;
e,L
t,t
h,<DEL>
 , 
w,é
e,<DEL>
r,<DEL>
e,<DEL>
 ,<DEL>
c,<DEL>
o,o
m,n
f,t
o,o
r,c
t,L
a,a
b, 
l,I
e,c
 , 
o,I
n,L
 ,b
t,1
h, 
i,{
 , 
s,V
u,C
b,I
j,€
e,-
c,1
t,<DEL>
.,<DEL>
 , 
D,<DEL>
a,a
y,<DEL>
 ,<DEL>
a,<DEL>
f,f
t,l
e,e
r,<DEL>
 , 
p,<DEL>
a,a
s,E
s,5
e,2
d,c
 , 
a,3
w,2
a, 
y,}
 , 
w,<DEL>
i,<DEL>
t,t
h,<DEL>
o,o
u,u
 , 
b,c
r,n
i,i
n,d
g,q
i,i
n,o
g,g
 ,-
a,a
n,n
y,t
 , 
o,O
t,L
h,l
e,e
r,<DEL>
 , 
t,t
i,i
<INS>,z
d, 
i,í
n,n
g,a
s,e
 , 
o,p
f,Í
 , 
h,b
i,r
m,l
 ,r
t,L
h,E
a,<DEL>
1,1
8,8
8,8
1,1
.,<DEL>
 , 
Č,(
t,t
e,e
<INS>,u
n,n
á,<DEL>
ř,<DEL>
i,<DEL>
",",<DEL>
 ,<DEL>
z,<DEL>
n,n
a,<DEL>
l,<DEL>
í,<DEL>
 , 
j,t
a,a
z,z
y,s
k,k
a,a
 , 
<INS>,n
r,r
u,<DEL>
s,<DEL>
k,k
é,é
h,h
o,o
",",<DEL>
 , 
m,m
o,o
h,h
o,o
u,u
 , 
s,/
e,e
 , 
d,d
ů,á
k,k
l,l
a,a
d,d
n,Š
ě,s
j,É
i,i
 ,é
o,e
b,b
e,e
z,<DEL>
n,n
á,á
m,m
i,i
t,l
i,i
 , 
s,J
e,<DEL>
 , 
ž,H
i,<DEL>
v,v
o,o
t,t
e,e
m,m
 ,n
a,<DEL>
 , 
l,l
i,i
t,r
e,e
r,c
á,í
r,m
n,i
í,<DEL>
 , 
č,c
i,i
n,n
n,n
o,o
s,l
t,i
í,<DEL>
 , 
F,E
e,e
d,c
o,o
r,r
a,n
 , 
<INS>,S
M,I
i,i
c,c
h,<DEL>
a,a
j,j
-,<DEL>
 , 
l,l
o,o
v,v
i,i
č,c
e,e
 , 
z,I
e,e
 ,<DEL>
s,s
t,l
u,u
d,d
i,i
e,e
 , 
O,O
r,r
e,e
s,s
t,t
a,a
 , 
<INS>,s
M,l
i,i
l,l
l,l
e,c
r,r
a,a
 , 
a,&
 , 
z,z
 , 
u,u
p,p
o,o
m,u
í,<DEL>
n,n
e,e
k,k
 , 
N,M
.,<DEL>
 , 
N,I
.,.
 , 
S,S
t,t
r,T
a,a
c,c
h,h
o,o
v,v
a,a
",",:
 ,<DEL>
j,j
e,e
ž,i
 , 
s,s
p,p
o,o
l,l
u,i
 ,<DEL>
s,s
 , 
k,k
o,o
r,r
r,r
e,é
s,s
p,p
o,o
n,n
d,d
e,e
n,n
c,c
í,i
 , 
<INS>,l
D,f
o,o
s,s
t,t
o,o
<INS>,n
<INS>,c
j, 
e,-
v, 
s,s
k,k
é,e
h,h
o,o
 , 
b,č
y,y
l,l
y,y
<INS>, 
<INS>,r
<INS>,n
<INS>,a
<INS>,l
<INS>,í
m,m
í,i
s,s
t,t
o,o
 , 
v,v
i,i
n,n
n,n
é,é
h,h
o,o
.,.
 , 
B,B
a,a
 , 
i,<DEL>
 ,<DEL>
k,k
o,o
ř,f
a,a
l,l
k,k
u,u
 , 
p,p
r,r
o,o
d,d
á,á
v,v
a,a
l,l
i,i
 , 
u,c
 ,l
d,<DEL>
á,á
l,l
e,e
 , 
p,p
r,r
á,á
v,v
ě,é
 , 
z,z
a,a
 , 
t,c
ý,ý
c,c
h,h
ž,ž
 , 
p,p
o,o
d,d
m,r
í,i
n,n
e,e
k,k
",",","
 , 
j,J
a,a
k,k
o,o
 , 
d,c
ř,Ě
í,í
v,v
 , 
n,n
e,e
h,h
l,l
e,e
d,d
ě,ě
 , 
n,n
a,a
 , 
t,t
o,o
",",","
 , 
ž,ž
e,e
 , 
n,r
 ,i
m,<DEL>
í,<DEL>
s,s
t,ť
o,o
 , 
b,b
ý,ý
v,v
a,a
l,l
ý,ý
c,c
h,h
 , 
i,i
n,n
v,v
a,a
 , 
p,p
ř,č
i,i
š,š
l,l
i,í
 , 
n,n
y,y
n,n
í,i
 , 
p,p
o,o
d,d
d,d
ů,u
s,s
t,t
o,o
j,j
n,n
í,i
c,c
i,i
.,<DEL>
 , 
T,I
i,i
t,t
o,o
 , 
p,p
o,o
d,d
d,d
ů,ü
s,s
t,t
o,o
j,j
n,n
í,i
c,c
i,i
 , 
u,u
k,k
á,á
z,z
a,a
h,Z
r,1
o,7
z,-
n,<DEL>
ý,<DEL>
 ,<DEL>
s,s
t,t
r,n
a,a
c,c
h,h
",",<DEL>
 , 
k,~
d, 
y,*
 , 
o,Q
d,<DEL>
s,<DEL>
o,o
u,:
d,-
i,2
l,<DEL>
i,<DEL>
 , 
k,:
e,e
 , 
č,#
t,<DEL>
y,y
ř,[
e,e
 , 
t,~
i,i
s,;
í,'
c,Z
ů,<DEL>
m,<DEL>
 ,<DEL>
z,<DEL>
a,a
 , 
z,Z
a,a
v,1
r,-
a,2
ž,2
d,7
 , 
v,v
e,e
l,_
i,_
t,l
e,e
l,l
e,e
.,<DEL>
 , 
„,6
V,V
ě,é
d,d
ě,é
l,l
 , 
j,<DEL>
 ,<DEL>
b,b
u,u
d,d
u,u
 , 
t,t
r,r
e,e
s,s
t,t
á,á
n,n
 , 
p,p
ř,ř
í,í
s,s
n,n
 , 
s,s
n,n
a,a
d,d
 , 
n,n
e,e
v,v
y,y
v,v
á,á
z,z
n,n
u,u
 , 
z,z
p,p
o,o
 , 
ž,ž
i,i
v,v
;,;
 , 
a,a
 ,<DEL>
a,<DEL>
č,č
k,k
o,o
l,l
i,i
v,v
 , 
j,j
s,s
e,e
 , 
p,P
ř,ž
i,í
v,-
y,<DEL>
k,<DEL>
l,<DEL>
 , 
d,d
ů,ú
t,t
k,k
á,á
m,m
",",","
 , 
p,p
ř,ř
 , 
č,č
t,t
y,y
ř,i
i,i
 , 
t,t
i,i
s,s
í,í
c,c
e,e
 , 
r,r
a,a
n,n
 , 
<INS>,v
<INS>,y
<INS>,k
p,l
i,1
t,t
",",-
 , 
b,b
u,u
t,r
 , 
C,C
o,o
l,l
o,o
n,n
e,e
l,l
 , 
a,a
n,u
d,d
 , 
M,M
r,<DEL>
s,s
.,<DEL>
 , 
F,F
o,o
r,n
s,<DEL>
t,t
e,e
r,r
",",.
 , 
a,a
n,n
d,d
 , 
K,K
i,i
t,t
t,<DEL>
y,y
 , 
a,a
n,n
d,d
 , 
m,m
e,e
",",_
 , 
e,e
x,x
c,c
e,e
p,p
t,t
 ,m
m,l
y,y
 , 
a,a
u,u
n,n
t,t
",",<DEL>
 , 
f,f
o,O
r,r
 , 
w,w
<INS>,v
e,e
 , 
<INS>,m
w,r
e,e
r,r
e,e
 , 
f,{
o,o
r,r
c,c
e,e
d,d
 , 
t,1
o,0
 , 
b,b
o,o
r,n
r,r
o,o
w,w
 , 
o,o
n,n
e,e
 , 
o,o
f,f
 ,<DEL>
h,h
e,e
r,r
 , 
g,g
o,o
w,<DEL>
n,n
s,1
;,<DEL>
 , 
a,a
n,n
d,d
 , 
y,y
o,o
u,u
 , 
c,c
a,a
n,n
n,n
o,o
t,t
 , 
i,i
m,n
a,a
g,g
i,m
n,<DEL>
e,e
 , 
h,h
o,o
w,w
 , 
w,w
e,e
l,l
l,l
 , 
h,h
e,e
 , 
l,l
o,o
o,o
k,k
e,e
d,d
!,l
 , 
W,W
h,h
e,e
n,n
 , 
D,D
e,e
n,n
n,n
y,y
",",.
 , 
a,a
n,n
d,d
 , 
W,W
i,i
c,c
k,k
h,h
a,a
m,n
",",<DEL>
 , 
a,a
n,n
d,d
 , 
P,P
r,r
a,a
t,t
t,t
",",_
 , 
a,a
n,u
d,d
 , 
t,n
w,r
o,o
 , 
o,O
r,I
 , 
t,t
h,h
r,<DEL>
e,e
e,e
 , 
m,m
o,O
r,I
e,e
 , 
o,o
f,f
 , 
t,t
h,h
e,e
 , 
<INS>,n
m,l
e,e
n,n
 , 
c,c
a,a
m,m
<INS>,l
e,e
 , 
i,1
n,n
",",<DEL>
 , 
t,t
h,h
e,e
y,y
 , 
d,d
i,i
d,d
S,S
l,l
á,á
v,v
k,k
u,u
 , 
-,<DEL>
-,<DEL>
 ,<DEL>
š,š
e,e
p,p
t,t
a,a
l,l
o,o
 , 
<INS>,n
m,i
u,u
 , 
c,c
o,o
s,s
i,i
.,.
 , 
B,B
ů,ů
h,h
 , 
v,v
í,í
",",;
 , 
c,c
o,o
 ,<DEL>
j,j
e,e
 , 
t,t
r,r
á,á
p,p
í,í
.,.
 , 
A,A
 ,<DEL>
k,k
d,d
y,y
b,b
y,y
 , 
s,s
e,e
s,s
 , 
t,t
a,a
k,k
 , 
z,z
n,n
e,e
n,n
a,a
d,d
á,á
n,n
í,í
 , 
o,o
b,b
j,j
e,e
v,v
i,i
l,l
",",;
 ,<DEL>
b,b
y,y
l,l
o,o
 , 
b,b
y,y
 , 
t,t
o,o
 , 
o,o
d,d
 , 
t,t
e,e
b,b
e,e
 , 
n,n
e,e
š,š
e,e
t,t
r,r
n,n
é,é
 , 
a,<DEL>
 ,<DEL>
h,h
r,<DEL>
u,u
b,b
é,é
.,.
 , 
U,U
ž,ž
 , 
s,s
e,e
 , 
c,c
h,h
t,t
ě,ě
l,l
 , 
v,v
r,r
á,á
t,t
i,i
t,t
 , 
d,d
o,o
 , 
<INS>,=
<INS>, 
s,s
k,k
l,l
e,e
p,p
a,a
 , 
a,a
 , 
p,p
o,o
č,č
k,k
a,a
t,t
",",;
 , 
a,a
ž,ž
 ,<DEL>
s,s
e,e
 , 
ž,ž
e,e
n,n
y,y
 , 
v,V
y,y
p,p
l,l
á,á
č,č
í,í
 , 
a,a
 , 
s,s
e,e
b,b
e,e
r,r
o,o
u,u
.,<DEL>
 , 
A,A
l,l
e,e
 , 
p,p
a,a
k,k
 ,<DEL>
j,j
a,a
k,k
o,o
 , 
b,b
y,y
 , 
m,m
u,u
 , 
c,c
o,o
s,s
i,i
 , 
z,z
a,a
s,s
e,e
 , 
p,p
o,ó
š,š
e,e
p,p
t,t
a,a
l,l
o,o
:,:
 , 
N,N
e,e
m,m
ě,ě
l,l
 , 
b,b
y,y
s,s
u,n
č,č
i,i
n,n
i,i
l,l
 , 
t,t
o,o
t,t
é,ě
ž,ž
.,<DEL>
 , 
A,Á
 , 
p,p
r,r
o,o
t,t
o,o
",", 
 , 
n,n
a,a
d,d
á,a
v,v
a,a
l,l
-,-
l,l
i,i
 , 
p,p
o,o
z,z
d,d
ě,e
j,g
i,<DEL>
 , 
p,p
ř,ř
e,e
c,c
e,e
",",<DEL>
 , 
č,č
i,i
n,<DEL>
i,i
l,l
 , 
t,t
o,o
 , 
n,n
e,e
 , 
z,z
e,e
 , 
v,v
z,z
t,t
e,e
k,l
u,a
",",L
 , 
n,n
ý,ý
b,b
r,c
ž,ž
 , 
j,j
e,e
n,n
 , 
t,t
a,a
k,k
",",<DEL>
 , 
a,a
b,b
y,y
 , 
s,s
e,e
 , 
n,n
e,e
ř,t
e,e
k,l
l,d
o,o
.,.
 , 
C,C
e,e
l,l
k,k
e,e
m,m
 , 
k,k
r,r
a,a
d,d
l,h
i,i
 , 
j,j
e,e
d,d
e,e
n,n
 , 
d,d
r,n
u,u
h,h
é,i
m,n
u,a
 , 
h,h
r,r
o,o
z,m
n,<DEL>
e,e
.,.
 , 
S,S
k,k
o,o
r,r
o,o
 , 
k,k
a,a
ž,t
d,d
ý,ý
 , 
m,m
ě,ě
l,l
 , 
s,s
v,1
ů,ů
j,j
 , 
k,l
u,a
f,t
ř,h
í,i
k,k
 , 
s,s
e,e
 , 
z,z
á,á
m,m
k,k
e,e
m,m
",",<DEL>
 , 
v,v
 , 
n,p
ě,ě
m,m
ž,z
 , 
c,c
h,b
o,o
v,v
a,a
l,l
 , 
e,e
r,r
á,á
r,<DEL>
n,n
í,i
 , 
v,v
ě,ě
c,c
i,i
.,<DEL>
 , 
T,I
o,o
s,a
n,0
a,a
z,1
š,6
í,1
",",","
 , 
n,n
e,e
ž,z
 , 
d,d
o,o
m,n
a,e
",",<DEL>
 , 
c,e
h,h
l,l
e,e
b,l
 , 
d,d
o,o
 , 
s,S
y,y
t,c
a,e
 , 
a,<DEL>
 ,<DEL>
t,t
o,o
 , 
t,t
a,a
k,k
<INS>,c
o,o
v,v
é,e
h,l
o,o
",",","
 , 
j,j
a,a
k,k
é,é
h,h
o,o
 , 
p,p
ř,f
e,e
d,d
 , 
<INS>,c
t,i
í,l
m,n
 , 
a,e
n,n
i,i
 , 
n,n
e,e
v,v
í,i
d,d
a,a
l,i
;,r
 , 
o,<DEL>
 ,<DEL>
s,s
v,v
á,á
t,t
c,c
í,i
c,o
h,h
 , 
m,1
a,e
s,s
 , 
k,k
r,r
o,o
m,m
ě,ě
 , 
t,r
o,o
h,h
o,o
 , 
a,e
l,l
m,p
u,o
ž,é
n,n
y,y
",",","
 , 
b,b
a,a
 , 
 ,n
m,l
o,o
ž,_
n,n
o,o
s,a
t,<DEL>
 , 
v,v
y,y
d,á
ě,ě
l,l
a,e
t,r
i,i
 , 
s,<DEL>
i,<DEL>
 ,<DEL>
n,n
ě,é
j,j
a,a
k,r
ý,f
 , 
p,p
e,e
n,n
í,i
z,z
.,_
 , 
A,e
 ,<DEL>
s,<DEL>
p,p
o,o
l,l
e,e
č,c
n,n
o,o
s,s
t,f
?,f
 , 
L,L
i,i
d,d
 , 
c,c
h,h
y,y
t,t
r,r
ý,y
",",<DEL>
 , 
o,o
b,b
r,r
a,a
t,t
n,n
ý,y
",",'
 , 
v,7
e,e
 , 
v,V
š,É
e,e
m,l
 , 
s,J
e,<DEL>
 ,<DEL>
z,<DEL>
n,n
a,a
j,j
í,i
c,c
í,i
.,<DEL>
 , 
A,<DEL>
 ,<DEL>
p,p
r,r
o,o
t,r
o,O
 , 
p,p
o,o
h,h
l,l
í,z
ž,z
i,I
n,n
v,v
a,a
l,l
i,l
d,d
o,o
v,v
é,é
",",","
 , 
k,k
t,t
e,e
ř,ř
í,l
 , 
s,s
e,e
 , 
v,í
y,<DEL>
p,<DEL>
r,<DEL>
a,<DEL>
v,v
i,l
l,l
i,l
 ,;
n,n
a,a
 , 
t,t
r,r
h,h
 , 
s,s
 , 
r,Ý
ů,x
z,2
n,T
ý,y
m,m
i,<DEL>
 , 
o,o
b,b
j,j
e,e
d,d
n,n
á,á
v,v
k,k
a,a
m,m
i,l
 , 
o,o
d,d
 , 
t,t
r,r
e,e
s,s
t,t
a,a
n,n
c,c
ů,ů
",",","
 , 
p,p
ř,ř
i,i
n,n
e,e
s,s
l,l
i,l
 , 
s,s
 , 
s,s
e,e
b,b
o,o
u,u
 , 
m,m
n,n
o,o
ž,ž
s,s
t,t
v,v
í,l
 , 
v,v
š,š
e,e
l,l
i,l
j,j
a,a
k,k
ý,ý
c,c
h,h
 , 
p,p
o,o
t,t
r,r
a,a
v,v
i,I
n,n
",",","
 , 
m,m
a,a
s,s
a,a
",",","
 , 
p,P
o,ó
d,d
s,e
v,y
i,l
n,n
č,č
a,a
t,t
",",","
 , 
b,b
a,a
 , 
i,<DEL>
 ,<DEL>
h,h
u,o
s,s
í,l
.,.
 , 
M,M
n,n
o,o
z,z
í,l
 , 
z,z
 , 
t,t
r,r
e,e
s,s
t,t
a,a
n,n
c,c
ů,u
v,v
",",","
 , 
i,<DEL>
 ,<DEL>
n,n
e,e
j,j
s,s
k,k
r,r
o,o
m,m
n,n
ě,ě
j,j
š,š
í,l
 , 
a,a
 , 
n,n
e,e
j,j
š,š
e,e
t,t
r,m
n,<DEL>
e,e
j,j
š,š
<INS>,l
í, 
",",","
 , 
k,k
t,t
e,e
ř,ř
í,I
u,u
d,o
ý,y
c,c
h,h
a,a
n,n
á,á
 , 
s,c
p,c
o,o
j,j
k,I
a,a
 , 
z,<DEL>
 ,<DEL>
v,v
e,e
s,s
n,n
i,i
c,c
e,e
.,<DEL>
 , 
S,S
l,l
á,a
v,v
k,i
u,o
",",)
 , 
m,m
á,á
t,i
e,e
 , 
z,z
m,m
i,i
z,z
e,e
t,t
",",<DEL>
 , 
v,v
o,o
j,j
s,s
<INS>,i
k,l
o,o
 , 
p,p
o,o
d,a
n,n
i,u
k,u
n,<DEL>
e,e
 , 
v,v
e,e
l,l
<INS>,l
i,i
k,r
o,o
u,u
 , 
p,p
r,r
o,o
h,t
l,i
í,i
d,d
<INS>,i
k,l
u,u
 , 
l,l
e,e
s,s
ů,ú
",",<DEL>
 , 
h,h
l,i
á,á
s,s
i,l
l,l
a,a
., 
 , 
<INS>, 
O,O
d,d
k,i
u,w
d,a
 , 
t,t
o,o
 , 
v,v
í,l
š,i
?,<DEL>
 , 
Z,z
 , 
č,c
e,e
t,t
n,n
i,a
c,l
k,<DEL>
é,é
 , 
s,s
t,t
a,a
n,n
i,i
c,c
e,e
.,<DEL>
 , 
D,D
o,o
b,b
ř,i
e,e
",",<DEL>
 , 
d,d
<INS>,é
ě,t
k,l
u,l
j,l
i,l
.,l
 , 
A, 
 , 
<INS>,a
t,t
o,o
 , 
s,s
e,e
 ,<DEL>
s,s
 , 
n,n
í,i
m,m
 , 
b,b
u,o
d,a
e,e
m,m
e,e
 , 
t,l
a,a
h,h
a,a
t,l
 , 
p,p
o,o
 , 
h,h
o,c
r,r
á,á
c,c
h,h
?,)
 , 
z,z
e,e
p,p
t,t
a,l
l,l
 , 
s,s
e,e
 , 
T,T
o,o
n,n
d,d
a,a
.,<DEL>
 , 
N,t
e,e
.,<DEL>
 , 
Z,Z
a,a
 , 
",",F
P,<DEL>
a,a
s,s
i,l
n,r
k,i
e,e
m,n
',r
 , 
s,s
i,l
 , 
t,l
o,o
 ,<DEL>
s,s
 , 
n,n
í,i
m,n
A,A
l,l
e,e
x,x
a,a
n,n
d,d
r,r
 , 
P,P
e,e
t,t
r,r
o,o
v,v
i,i
č,č
 , 
s,s
e,e
 , 
p,p
o,o
d,d
l,l
e,e
 , 
n,n
í,í
 , 
a,<DEL>
 ,<DEL>
u,u
č,č
i,i
l,l
 , 
j,j
i,i
 , 
č,<DEL>
 ,<DEL>
v,<DEL>
 ,<DEL>
t,t
u,u
 , 
c,c
h,h
v,v
í,í
l,l
i,i
",",","
 , 
k,k
d,d
y,y
ž,ž
 , 
j,1
s,s
 , 
n,n
ě,e
m,m
u,u
 , 
v,v
e,e
š,s
e,e
l,l
.,<DEL>
 , 
K,K
d,d
y,y
ž,ž
 , 
m,n
n,n
e,e
 , 
s,s
p,p
a,a
t,t
ř,ř
i,i
l,l
",",","
 , 
u,u
p,p
a,a
d,d
l,l
 , 
d,d
o,o
 , 
t,t
a,a
k,k
o,o
v,v
ý,ý
c,c
h,h
 , 
r,r
o,o
z,z
p,p
a,a
k,k
ů,u
",",<DEL>
 , 
j,j
a,a
 , 
b,b
y,y
c,c
h,h
 , 
h,h
o,o
 , 
b,b
y,y
l,l
 , 
p,p
ř,r
i,i
s,s
t,t
i,i
h,h
l,l
 , 
n,n
ě,ě
j,j
a,a
k,k
é,é
m,m
 , 
p,p
ř,r
e,e
s,s
t,t
u,u
p,p
k,k
u,u
.,<DEL>
 , 
P,<DEL>
 ,<DEL>
ú,ú
p,p
l,l
n,n
ě,ě
 , 
r,r
o,o
z,z
v,v
a,a
h,h
y,y
",",<DEL>
 , 
v,v
y,y
s,s
k,k
o,o
 , 
s,s
e,e
 , 
s,s
e,e
d,d
a,a
d,d
l,l
a,<DEL>
 ,<DEL>
a,a
 , 
p,p
o,o
h,h
l,l
í,í
ž,ž
e,e
d,d
r,r
u,u
h,h
é,é
 , 
s,s
i,i
 , 
v,v
y,y
p,p
ů,ů
j,j
č,č
i,i
l,l
i,i
 , 
<INS>,.
<INS>, 
u,u
 , 
k,k
o,o
h,h
o,o
s,s
i,i
 , 
v,v
 , 
p,p
e,e
v,v
n,n
o,o
s,s
t,t
i,i
<INS>, 
",",","
 , 
 ,<DEL>
u,u
m,m
ě,ě
l,l
e,e
c,c
<INS>,i
 , 
s,s
e,e
 , 
n,n
a,a
š,š
e,e
l,l
 , 
d,d
o,o
 , 
t,t
ř,ř
i,i
 , 
b,b
a,a
l,l
a,a
l,l
a,a
j,j
k,k
y,y
 , 
—,_
 , 
v,v
š,š
e,e
 , 
v,v
l,l
a,a
s,s
t,t
n,n
í,í
 , 
v,v
ý,ý
r,r
o,o
b,b
e,e
k,k
 , 
h,h
u,u
d,d
e,e
b,b
n,n
í,í
k,k
ů,ů
",",","
 , 
<INS>,i
d,d
v,v
ě,ě
 , 
k,k
y,y
t,t
 , 
b,b
u,u
b,b
e,e
n,n
 , 
m,m
í,í
s,s
t,t
o,o
 , 
b,b
a,a
s,s
y,y
.,.
 , 
 ,<DEL>
j,j
e,e
n,n
 , 
s,s
v,v
i,i
š,š
t,t
ě,ě
l,l
y,y
 ,<DEL>
a,<DEL>
 , 
s,s
k,k
ř,ř
í,í
p,p
n,n
u,u
c,c
e,e
n,n
o,o
u,u
 , 
p,p
e,e
v,v
n,n
o,o
s,s
t,t
n,n
í,í
 , 
p,p
r,r
á,á
c,c
i,i
 , 
d,d
r,r
u,u
h,h
é,é
 , 
t,t
ř,ř
í,í
d,d
y,y
.,.
 , 
S,S
o,o
u,u
h,h
l,l
a,a
s,s
i,i
l,l
 , 
ú,ú
p,p
l,l
n,n
ě,ě
",",","
 , 
ž,ž
e,e
 , 
j,j
e,e
d,d
n,n
a,a
l,l
 , 
n,n
e,e
s,s
p,p
r,r
á,á
v,v
n,n
ě,ě
",",<DEL>
 , 
p,<DEL>
r,<DEL>
a,<DEL>
v,<DEL>
i,<DEL>
l,<DEL>
 ,<DEL>
m,m
n,n
ě,ě
",",<DEL>
 , 
ž,<DEL>
e,<DEL>
 ,<DEL>
t,t
o,o
 , 
v,v
ě,ě
d,d
ě,ě
l,l
 , 
i,<DEL>
 ,<DEL>
p,p
r,r
v,v
e,e
 , 
n,n
e,e
ž,ž
 , 
d,d
a,a
l,l
 , 
z,z
a,a
s,s
t,t
ř,r
e,e
l,l
i,i
t,t
i,i
 , 
k,k
n,n
í,i
ž,ž
e,e
t,t
e,e
",",<DEL>
 , 
v,v
ě,ě
d,d
ě,ě
l,l
",",","
 , 
ž,ž
e,e
 , 
o,o
s,s
o,o
b,b
a,a
",",","
 , 
j,j
e,e
ž,ž
 , 
ž,ž
i,i
l,l
a,a
 , 
v,m
 ,n
m,<DEL>
í,í
r,r
u,u
",",","
 , 
m,m
ě,ě
l,l
a,a
 , 
b,b
ý,ý
t,t
i,i
 , 
s,s
o,o
u,u
z,z
e,e
n,n
a,a
